TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.eclipse.californium.elements.util.StatisticTest.testRandom,1,5,2,1,1,0.95,15,77,1,33,27,1,1,0.55,0.5
org.eclipse.californium.elements.util.StringUtilTest.testBase64CharArray2ByteArray,0,5,2,1,1,0.22,5,83,1,41,21,1,2,0.66,0.33
org.eclipse.californium.elements.util.StringUtilTest.testBase64CharArray2ByteArrayIllegalCharacter,0,1,1,1,1,1,4,18,1,2,9,0,4,0.18,0
org.eclipse.californium.elements.util.StringUtilTest.testBase64CharArray2ByteArrayIllegalLength,0,1,1,1,1,1,4,18,1,2,3,2,2,0.4,0.5
org.eclipse.californium.elements.util.StringUtilTest.testBase64CharArray2ByteArrayPadding,0,5,2,1,1,0.22,5,83,1,45,21,4,3,0.68,0.57
org.eclipse.californium.elements.util.StringUtilTest.testBase64String2ByteArray,0,6,2,1,1,0.11,5,102,1,38,25,0,1,0.6,0
org.eclipse.californium.elements.util.StringUtilTest.testBase64String2ByteArrayIllegalCharacter,0,5,2,1,1,0.11,5,101,1,19,34,1,1,0.36,0.5
org.eclipse.californium.elements.util.StringUtilTest.testBase64String2ByteArrayIllegalLength,0,1,1,1,1,1,4,11,1,1,5,1,0,0.17,1
org.eclipse.californium.elements.util.StringUtilTest.testBase64String2ByteArrayPadding,0,6,2,1,1,0.11,5,102,1,40,26,1,0,0.61,1
org.eclipse.californium.elements.util.StringUtilTest.testByteArray2Base64,0,6,2,1,1,0.01,5,93,1,36,29,2,3,0.55,0.4
org.eclipse.californium.elements.util.StringUtilTest.testByteArray2Base64CharArray,0,6,3,1,1,0.06,5,95,1,37,31,4,3,0.54,0.57
org.eclipse.californium.elements.util.StringUtilTest.testByteArray2Hex,0,2,1,1,1,0.29,5,17,1,9,6,0,1,0.6,0
org.eclipse.californium.elements.util.StringUtilTest.testGetUriHostname,0,1,1,1,1,1,10,24,1,1,5,0,1,0.17,0
org.eclipse.californium.elements.util.StringUtilTest.testGetUriHostnameWithScope,0,3,2,1,1,0.19,9,136,1,4,55,3,1,0.07,0.75
org.eclipse.californium.elements.util.StringUtilTest.testHex2ByteArray,0,1,1,1,1,1,5,19,1,12,4,0,0,0.75,0
org.eclipse.californium.elements.util.StringUtilTest.testHex2CharArray,0,1,1,1,1,1,5,19,1,12,4,1,3,0.75,0.25
org.eclipse.californium.elements.util.StringUtilTest.testHex2CharArrayIllegalArgumentContent,0,1,1,1,1,1,4,19,1,5,10,1,3,0.33,0.25
org.eclipse.californium.elements.util.StringUtilTest.testHex2CharArrayIllegalArgumentLength,0,1,1,1,1,1,4,19,1,1,2,1,1,0.33,0.5
org.eclipse.californium.elements.util.StringUtilTest.testHex2CharArrayWithNull,0,1,1,1,1,1,5,19,1,1,0,1,0,1,1
org.eclipse.californium.elements.util.StringUtilTest.testToHostString,0,1,1,1,1,1,11,9,1,1,1,1,0,0.5,1
org.eclipse.californium.elements.util.TimeStatisticTest.testAvg,1,9,4,1,1,0.16,29,105,1,25,20,1,1,0.56,0.5
org.eclipse.californium.elements.util.TimeStatisticTest.testPercentiles,1,8,4,1,1,0.11,30,103,1,45,26,1,2,0.63,0.33
org.eclipse.californium.elements.util.TimeStatisticTest.testRandom,1,8,4,1,1,0.11,32,103,1,43,28,0,3,0.61,0
org.eclipse.californium.oscore.ByteIdTest.testConstructor,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
org.eclipse.californium.oscore.ByteIdTest.testEquals,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0
org.eclipse.californium.oscore.ByteIdTest.testNonEqual,1,0,0,0,0,0,14,2,0,0,0,0,0,0,0
org.eclipse.californium.oscore.ContextRederivationTest.testClientInitiatedRederivation,2,162,29,2,2,0.04,81,1536,1,131,245,8,19,0.35,0.3
org.eclipse.californium.oscore.ContextRederivationTest.testServerInitiatedRederivation,2,156,26,2,2,0.04,97,1500,1,131,243,8,19,0.35,0.3
org.eclipse.californium.oscore.DecryptorTest.testRequestDecryptor,2,76,16,2,2,0.08,24,764,1,124,104,1,10,0.54,0.09
org.eclipse.californium.oscore.DecryptorTest.testResponseDecryptor,2,65,14,2,2,0.08,24,630,1,117,95,0,7,0.55,0
org.eclipse.californium.oscore.EncryptorTest.testRequestEncryptor,2,62,14,2,2,0.06,28,617,1,125,85,1,7,0.6,0.12
org.eclipse.californium.oscore.EncryptorTest.testResponseEncryptor,1,56,13,2,2,0.07,25,562,1,113,85,1,6,0.57,0.14
org.eclipse.californium.oscore.EndpointContextInfoTest.testEndpointContextInfo,1,134,25,2,2,0.01,97,1386,0,248,201,6,18,0.55,0.25
org.eclipse.californium.oscore.EndpointContextInfoTest.testEndpointContextInfoSendingRequest,1,134,25,2,2,0.01,100,1386,0,248,201,6,18,0.55,0.25
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRid,2,15,4,2,2,0.24,25,222,1,23,39,0,4,0.37,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRidIDContext,2,15,4,2,2,0.28,25,227,1,21,41,0,3,0.34,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRidIDContextMultiple,2,15,4,2,2,0.28,28,227,1,21,41,0,3,0.34,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRidMultipleFail,2,11,4,2,2,0.33,29,186,1,20,33,0,2,0.38,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRidMultipleSuccess,2,15,4,2,2,0.27,27,227,1,23,41,0,3,0.36,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextToken,2,17,4,2,2,0.16,26,232,1,27,41,1,4,0.4,0.2
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextUri,2,17,4,2,2,0.16,26,230,1,27,38,1,3,0.42,0.25
org.eclipse.californium.oscore.HashMapCtxDBTest.testGetContextNull,1,4,1,1,1,0.31,22,57,1,3,5,0,1,0.38,0
org.eclipse.californium.oscore.HashMapCtxDBTest.testRetrieveNonUniqueRID,2,11,4,2,2,0.28,26,176,1,19,32,1,2,0.37,0.33
org.eclipse.californium.oscore.OptionJuggleTest.testDiscardEOptions,0,1,1,1,1,1,25,7,1,2,0,0,0,1,0
org.eclipse.californium.oscore.OptionJuggleTest.testFakeCodeRequestObserve,0,3,1,1,1,0.12,19,17,1,3,4,1,0,0.43,1
org.eclipse.californium.oscore.OptionJuggleTest.testFakeCodeRequet,0,3,1,1,1,0.12,18,17,1,2,5,0,1,0.29,0
org.eclipse.californium.oscore.OptionJuggleTest.testFakeCodeResponse,0,3,1,1,1,0.06,18,18,1,2,5,0,0,0.29,0
org.eclipse.californium.oscore.OptionJuggleTest.testPrepareEOptions,0,1,1,1,1,1,21,26,1,1,0,0,0,1,0
org.eclipse.californium.oscore.OptionJuggleTest.testPrepareUOptions,0,3,1,1,1,0.61,21,49,1,2,6,1,1,0.25,0.5
org.eclipse.californium.oscore.OptionJuggleTest.testRealCodeRequest,0,3,1,1,1,0.06,36,16,1,3,3,0,0,0.5,0
org.eclipse.californium.oscore.OptionJuggleTest.testRealCodeResponse,0,3,1,1,1,0.06,36,18,1,3,4,0,0,0.43,0
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.test_AES_CCM_16_128_128,1,134,25,2,2,0.02,51,1386,0,136,235,2,19,0.37,0.1
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.test_AES_CCM_16_64_128,1,134,25,2,2,0.02,51,1386,0,136,235,2,19,0.37,0.1
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.test_AES_CCM_64_128_128,1,134,25,2,2,0.02,51,1386,0,136,235,2,19,0.37,0.1
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.test_AES_CCM_64_64_128,1,134,25,2,2,0.02,51,1386,0,207,234,2,19,0.47,0.1
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.testNotSupported,1,2,2,2,2,0,29,108,0,41,56,2,6,0.42,0.25
org.eclipse.californium.oscore.OSCoreCtxTest.testCommonIV,1,8,3,2,2,0.02,21,146,1,24,20,0,2,0.55,0
org.eclipse.californium.oscore.OSCoreCtxTest.testInitVariables,1,15,3,2,2,0.14,21,153,1,19,32,2,3,0.37,0.4
org.eclipse.californium.oscore.OSCoreCtxTest.testMinimal,2,8,3,2,2,0,15,151,1,14,32,0,2,0.3,0
org.eclipse.californium.oscore.OSCoreCtxTest.testMinimalNull,0,3,3,2,2,0,14,112,1,4,6,0,0,0.4,0
org.eclipse.californium.oscore.OSCoreCtxTest.testRecipientKey,1,8,3,2,2,0.02,23,146,1,24,20,0,2,0.55,0
org.eclipse.californium.oscore.OSCoreCtxTest.testSenderKey,1,8,3,2,2,0.02,21,146,1,25,19,0,2,0.57,0
org.eclipse.californium.oscore.OSCoreInnerBlockwiseTest.testOscoreBlockwiseGet,1,134,25,2,2,0.02,79,1386,0,131,235,3,19,0.36,0.14
org.eclipse.californium.oscore.OSCoreInnerBlockwiseTest.testOscoreBlockwisePost,1,134,25,2,2,0.02,85,1386,0,131,235,3,19,0.36,0.14
org.eclipse.californium.oscore.OSCoreInnerBlockwiseTest.testOscoreBlockwisePut,1,134,25,2,2,0.02,84,1386,0,131,235,3,19,0.36,0.14
org.eclipse.californium.oscore.OSCoreInnerBlockwiseTest.testOscoreExceedMaxUnfragmentedSize,1,71,18,2,2,0.04,76,721,0,105,200,3,16,0.34,0.16
org.eclipse.californium.oscore.OscoreOptionTest.testDecoding,1,8,1,1,1,0.18,26,55,0,19,5,2,0,0.79,1
org.eclipse.californium.oscore.OscoreOptionTest.testDecodingCustom,1,8,1,1,1,0.18,26,55,0,13,8,0,2,0.62,0
org.eclipse.californium.oscore.OscoreOptionTest.testEncoding,1,8,2,1,1,0.22,18,69,0,25,7,0,0,0.78,0
org.eclipse.californium.oscore.OscoreOptionTest.testEncodingCustom,1,7,2,1,1,0.18,12,66,0,21,8,0,0,0.72,0
org.eclipse.californium.oscore.OscoreOptionTest.testOptionPiv,2,13,3,1,1,0.17,22,119,0,43,11,0,1,0.8,0
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwiseExceedMaxUnfragmentedSizeProxyClientBW,2,131,24,2,2,0.02,115,1296,0,137,229,6,19,0.37,0.24
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwiseExceedMaxUnfragmentedSizeProxyServerBW,2,94,21,2,2,0.04,118,948,0,124,209,6,19,0.37,0.24
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwiseGetProxyClientBW,2,136,25,2,2,0.02,117,1394,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwisePostProxyClientBW,2,136,25,2,2,0.02,123,1394,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwisePostProxyServerBW,2,134,25,2,2,0.02,123,1389,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwisePutProxyServerBW,2,134,25,2,2,0.02,122,1389,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testProxyLargeGet,2,134,25,2,2,0.02,117,1387,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testProxySmallGet,2,134,25,2,2,0.02,119,1387,0,138,234,6,20,0.37,0.23
org.eclipse.californium.oscore.OSCoreServerClientTest.testConfirmable,1,134,25,2,2,0.02,50,1386,0,246,163,0,20,0.6,0
org.eclipse.californium.oscore.OSCoreServerClientTest.testErrorResponse,1,103,25,2,2,0.02,46,1091,0,245,155,1,19,0.61,0.05
org.eclipse.californium.oscore.OSCoreServerClientTest.testIncludeContextIDResponse,1,140,27,2,2,0.03,73,1441,0,246,164,0,20,0.6,0
org.eclipse.californium.oscore.OSCoreServerClientTest.testManyRequests,1,134,25,2,2,0.02,49,1386,0,246,163,0,20,0.6,0
org.eclipse.californium.oscore.OSCoreServerClientTest.testReplayWindow,1,135,25,2,2,0.02,54,1388,0,246,163,0,20,0.6,0
org.eclipse.californium.oscore.OSCoreServerClientTest.testReplayWindowTooOld,1,139,27,2,2,0.02,56,1416,0,247,164,1,20,0.6,0.05
org.eclipse.californium.oscore.OSCoreServerClientTest.testRestartReplay,1,137,27,2,2,0.02,58,1414,0,247,164,1,20,0.6,0.05
org.eclipse.californium.oscore.OSCoreServerClientTest.testVaryingSsn,1,153,27,2,2,0.02,50,1465,0,246,163,0,20,0.6,0
org.eclipse.californium.oscore.OSCoreTest.testAADGeneration,2,20,5,2,2,0.16,26,259,0,37,34,0,2,0.52,0
org.eclipse.californium.oscore.OSCoreTest.testAADGenerationVector,2,18,5,2,2,0.15,28,257,0,34,36,0,2,0.49,0
org.eclipse.californium.oscore.OSCoreTest.testEncryptDecryptOptions,2,96,19,2,2,0,35,963,0,153,158,0,16,0.49,0
org.eclipse.californium.oscore.OSCoreTest.testEncryptedNoOptionsNoPayload,2,63,15,2,2,0,21,622,0,85,122,0,7,0.41,0
org.eclipse.californium.oscore.OSCoreTest.testEndcodingObjectSecurityValueCompression,2,25,7,2,2,0.06,19,295,0,49,43,0,2,0.53,0
org.eclipse.californium.oscore.OSCoreTest.testFakeCode,2,65,15,2,2,0,28,632,0,88,125,0,8,0.41,0
org.eclipse.californium.oscore.OSCoreTest.testNonceGeneration,2,16,5,2,2,0.22,30,251,0,39,36,1,2,0.52,0.33
org.eclipse.californium.oscore.OSCoreTest.testNonceGenerationVector,2,16,5,2,2,0.22,30,251,0,37,38,0,3,0.49,0
org.eclipse.californium.oscore.OSCoreTest.testReceiveSequenceNumberWrap,2,86,18,2,2,0,42,914,0,101,176,2,11,0.36,0.15
org.eclipse.californium.oscore.OSCoreTest.testReplayWindowShifts,3,16,4,2,2,0.15,33,237,0,27,47,1,7,0.36,0.12
org.eclipse.californium.oscore.OSCoreTest.testsEncryptDecryptPayloadInPayload,2,96,19,2,2,0,37,963,0,159,152,2,14,0.51,0.12
org.eclipse.californium.oscore.OSCoreTest.testSendSequenceNumberWrap,2,66,15,2,2,0.01,38,636,0,70,145,1,7,0.33,0.12
org.eclipse.californium.oscore.OSCoreTest.testSequenceNumbers,2,111,21,2,2,0.01,70,1112,0,175,180,0,18,0.49,0
org.eclipse.californium.oscore.OSCoreTest.testSequenceNumbersReplayReject,2,116,21,2,2,0.01,75,1124,0,143,210,1,16,0.41,0.06
org.eclipse.californium.oscore.OSCoreTest.testSimple,2,110,21,2,2,0.01,57,1111,0,106,248,0,17,0.3,0
org.eclipse.californium.oscore.OSSerializerTest.testLeftPadding,1,8,4,2,2,0.06,12,148,1,12,33,0,2,0.27,0
org.eclipse.californium.oscore.OSSerializerTest.testnonceGenerationCommonIVNull,1,9,4,2,2,0.39,9,177,1,9,37,0,2,0.2,0
org.eclipse.californium.oscore.OSSerializerTest.testnonceGenerationNonceLengthInvalid,1,9,4,2,2,0.39,9,177,1,14,34,0,2,0.29,0
org.eclipse.californium.oscore.OSSerializerTest.testnonceGenerationPartialIVNull,1,10,4,2,2,0.39,19,178,1,9,36,0,2,0.2,0
org.eclipse.californium.oscore.OSSerializerTest.testnonceGenerationSidNull,1,10,4,2,2,0.39,9,178,1,9,37,0,2,0.2,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADCtxNull,1,7,3,2,2,0,10,145,0,9,33,0,2,0.21,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADOptionsNull,1,10,4,2,2,0.31,9,168,1,11,38,0,2,0.22,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADSeqInvalid,1,10,4,2,2,0.31,9,168,1,9,38,0,2,0.19,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADVersionInvalid,1,10,4,2,2,0.31,9,168,1,9,36,0,2,0.2,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeConfidentialDataNotRealCode,1,8,4,2,2,0.18,9,156,1,10,35,0,2,0.22,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeConfidentialDataNullOptionSet,1,8,4,2,2,0.18,9,156,1,9,34,0,2,0.21,0
org.eclipse.californium.oscore.OSSerializerTest.testserializeConfidentialDataNullPayload,1,9,5,2,2,0.12,8,182,1,12,37,0,2,0.24,0
org.eclipse.californium.osgi.ManagedServerTest.testAddingService,1,3,1,1,1,0.96,36,39,1,3,12,2,3,0.2,0.4
org.eclipse.californium.osgi.ManagedServerTest.testEndpointRegistryRetrievesEndpointsFromManagedServer,1,5,1,1,1,0.96,36,36,1,1,15,0,3,0.06,0
org.eclipse.californium.osgi.ManagedServerTest.testRemovedService,1,3,1,1,1,0.96,35,37,1,1,12,0,3,0.08,0
org.eclipse.californium.osgi.ManagedServerTest.testSecureEndpointRequiresSecureEndpointFactory,1,2,1,1,1,0.95,34,33,1,1,13,0,3,0.07,0
org.eclipse.californium.osgi.ManagedServerTest.testServiceRegistersEndpoints,1,2,1,1,1,0.95,35,33,1,4,11,3,1,0.27,0.75
org.eclipse.californium.osgi.ManagedServerTest.testUpdatedDestroysAndCreatesServer,1,4,1,1,1,0.68,36,41,1,7,11,4,2,0.39,0.67
org.eclipse.californium.proxy2.Coap2CoapTranslatorTest.testTranslateDeprecatedRequest,1,2,2,1,1,1,15,47,1,3,4,2,0,0.43,1
org.eclipse.californium.proxy2.Coap2CoapTranslatorTest.testTranslateRequest,1,4,2,1,1,0.9,15,52,1,2,10,0,3,0.17,0
org.eclipse.californium.proxy2.http.Coap2HttpTranslatorTest.testTranslateRequestUrlEncoding,4,29,6,2,1,0.1,27,377,1,32,158,5,27,0.17,0.16
org.eclipse.californium.proxy2.http.Coap2HttpTranslatorTest.testTranslateRequestWithConversion,4,31,6,2,1,0.1,27,394,1,29,164,1,31,0.15,0.03
org.eclipse.californium.proxy2.http.Coap2HttpTranslatorTest.testTranslateRequestWithoutConversion,4,29,6,2,1,0.1,27,377,1,25,165,1,31,0.13,0.03
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapCode,4,19,2,1,1,0,11,234,1,15,139,1,25,0.1,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapMediaType,4,20,2,1,1,0,13,240,1,6,151,0,27,0.04,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsAccept,4,21,2,1,1,0.31,13,339,1,18,150,0,28,0.11,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsAcceptWithqualifier,4,21,2,1,1,0.31,13,339,1,22,148,2,27,0.13,0.07
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsCoapEtag,4,20,3,1,1,0.32,15,328,1,17,145,2,27,0.1,0.07
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsContentFormatIgnored,4,19,2,1,1,0.32,11,325,1,5,152,0,26,0.03,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsHttpEtag,4,20,3,1,1,0.32,16,328,1,16,146,0,28,0.1,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsIfMatch,4,20,3,1,1,0.32,15,328,1,16,147,1,27,0.1,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsIfNoneMatch,4,19,2,1,1,0.32,13,325,1,16,147,2,28,0.1,0.07
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsInvalidIfNoneMatch,4,19,2,1,1,0.32,11,325,1,6,157,1,29,0.04,0.03
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsLocation,4,19,2,1,1,0.32,22,325,1,18,147,3,28,0.11,0.1
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsMaxAge,4,19,2,1,1,0.32,14,325,1,18,145,3,25,0.11,0.11
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsTooLargeEtag,4,20,3,1,1,0.32,14,328,1,16,146,0,28,0.1,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapResponseCode,4,19,2,1,1,0.02,15,235,1,21,135,6,23,0.13,0.21
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testHttpCode,4,19,2,1,1,0.03,12,233,1,17,137,5,22,0.11,0.19
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testHttpContentType,4,19,2,1,1,0.06,13,240,1,14,139,4,24,0.09,0.14
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testHttpHeader,4,22,3,1,1,0.2,32,297,1,29,143,7,23,0.17,0.23
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testHttpMethod,4,19,2,1,1,0.03,10,233,1,13,141,2,25,0.08,0.07
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testInvalidCoapCode,4,18,1,1,1,0,11,238,0,2,151,0,27,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testInvalidCoapResponseCode,4,19,2,1,1,0.02,11,237,1,3,151,1,27,0.02,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testInvalidHttpCode,4,19,2,1,1,0.03,10,235,1,4,149,1,26,0.03,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testInvalidHttpContentType,4,19,2,1,1,0.06,10,242,1,2,151,0,28,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testInvalidHttpMethod,4,19,2,1,1,0.03,10,235,1,4,149,1,26,0.03,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullCoapCode,4,18,1,1,1,0,10,233,0,2,149,0,26,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullCoapCodeForCoapResponseCode,4,18,1,1,1,0,10,230,0,3,148,1,26,0.02,0.04
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullCoapMediaType,4,18,2,1,1,0,10,236,1,2,149,0,26,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullCoapOptions,4,18,2,1,1,0.32,10,324,1,2,149,0,26,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullHttpCode,4,18,2,1,1,0.03,10,232,1,2,149,0,26,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullHttpMethod,4,18,2,1,1,0.03,10,232,1,2,149,0,26,0.01,0
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testSpecialCoapCode,4,18,1,1,1,0,11,238,0,12,141,3,24,0.08,0.11
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testSpecialCoapMediaType,4,20,2,1,1,0.05,12,240,1,6,151,1,26,0.04,0.04
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapHttpProxyMalformedUri,5,20,3,1,1,0.28,19,333,1,12,152,0,26,0.07,0
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapHttpProxyUri,5,28,4,1,1,0.19,20,481,1,27,164,0,29,0.14,0
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapLocalMalformedUri,4,20,3,1,1,0.28,14,329,1,16,152,1,27,0.1,0.04
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapLocalUri,4,22,3,1,1,0.2,14,442,1,18,155,1,27,0.1,0.04
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapProxyMalformedUri,5,20,3,1,1,0.28,19,335,1,15,151,1,27,0.09,0.04
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapProxyUri,5,28,4,1,1,0.19,20,481,1,28,164,1,30,0.15,0.03
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapWithCharsetConversion,5,31,4,1,1,0.19,21,484,1,29,162,2,27,0.15,0.07
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapWithoutCharsetConversion,5,27,4,1,1,0.19,21,465,1,26,163,0,28,0.14,0
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testPutHttpEntity,4,22,3,1,1,0.08,16,289,0,10,157,0,28,0.06,0
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testPutHttpEntityWithJSON,4,21,3,1,1,0.08,16,273,0,6,158,0,28,0.04,0
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testPutHttpEntityWithXML,4,21,3,1,1,0.08,16,273,0,17,147,4,24,0.1,0.14
org.eclipse.californium.scandium.auth.PrincipalSerializerTest.testSerializedPSKIdentityCanBeDeserialized,0,5,2,1,1,0.53,11,40,1,27,3,6,0,0.9,1
org.eclipse.californium.scandium.auth.PrincipalSerializerTest.testSerializedPSKIdentityWithoutHostCanBeDeserialized,0,5,2,1,1,0.53,11,40,1,27,3,6,0,0.9,1
org.eclipse.californium.scandium.auth.PrincipalSerializerTest.testSerializedRPKCanBeDeserialized,0,5,2,1,1,0.7,8,30,1,27,3,6,0,0.9,1
org.eclipse.californium.scandium.auth.PrincipalSerializerTest.testSerializedX509CertPathCanBeDeserialized,0,5,2,1,1,0.7,10,30,1,27,3,6,0,0.9,1
org.eclipse.californium.scandium.ClusterMacTest.testLargeRecordClusterMac,0,12,8,3,1,0.65,25,71,0,35,41,1,0,0.46,1
org.eclipse.californium.scandium.ClusterMacTest.testLargeRecordWithOffsetClusterMac,0,12,8,3,1,0.65,28,71,0,35,41,1,0,0.46,1
org.eclipse.californium.scandium.ClusterMacTest.testSmallRecordClusterMac,0,12,8,3,1,0.65,25,71,0,34,40,0,0,0.46,0
org.eclipse.californium.scandium.ClusterMacTest.testSmallRecordWithOffsetClusterMac,0,12,8,3,1,0.65,28,71,0,32,42,0,0,0.43,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testAntiReplayFilterDefault,1,34,13,4,4,0.5,12,419,1,35,121,0,17,0.22,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testAntiReplayFilterDefaultWithWindowFilter,1,35,13,4,4,0.5,13,421,1,36,121,0,17,0.23,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildAllowsForAnonymousClientWithRpkTrust,0,44,13,5,3,0.04,12,447,1,38,148,0,18,0.2,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildAllowsForAnonymousClientWithTrustStore,0,50,16,5,3,0.03,11,488,1,51,158,0,20,0.24,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildAllowsForServerWithoutTrust,1,78,18,5,3,0.28,12,709,1,101,199,0,38,0.34,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildDetectsErrorForAnonymousClientUsingPSKCiphersOnly,0,16,5,2,2,0.66,12,297,1,16,64,2,5,0.2,0.29
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildDetectsErrorForAnonymousClientWithoutTrust,0,17,5,2,2,0.64,12,309,1,20,64,1,5,0.24,0.17
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildDetectsErrorForSignatureAndHashAlgorithmsRpk,2,72,20,5,3,0.03,18,645,1,95,164,1,24,0.37,0.04
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildDetectsErrorForSignatureAndHashAlgorithmsX509,1,77,20,5,3,0.03,17,733,1,106,179,5,27,0.37,0.16
