TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.inject.CircularDependencyTest.testCircularDependenciesDetectedEarlyWhenDependenciesHaveDifferentTypes,1,425,118,7,1,0.00,29,2795,1,0.00,0.00
com.google.inject.InjectorTest.testNotASubtype,0,211,66,6,1,0.00,21,1462,0,0.00,0.00
com.google.inject.ProvisionListenerTest.testCombineAllBindListenerCalls,1,277,91,7,1,0.00,17,1942,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBindingNullProvider,0,15,2,1,1,0.01,11,128,1,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderCanInjectCollectionOfProviders,1,359,103,8,1,0.01,22,2104,1,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testExplicitForwardingAssistedBindingFailsWithAbstractClass,1,15,4,1,1,0.03,14,188,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testBindingToInterfaceWithGeneric_Cxtor,0,37,12,1,1,0.11,56,298,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderWithEmptyMap,2,384,95,8,1,0.04,356,2234,1,0.00,0.00
com.google.inject.spi.ElementsTest.testBindKeysNoAnnotations,3,89,24,5,1,0.01,44,640,1,0.00,0.00
com.google.inject.servlet.FilterDefinitionTest.testFilterInitAndConfig,1,9,4,1,1,0.19,38,99,1,0.00,0.00
com.google.inject.BindingTest.testScopeIsAppliedToKeyNotTarget,1,347,108,7,1,0.00,12,2503,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testOverrideProviderMethod_fakeOverridePrivateMethod,1,292,87,7,1,0.00,6,1924,1,0.00,0.00
com.google.inject.BinderTest.testInjectRawProvider,0,203,64,6,1,0.00,27,1393,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testSpreadAcrossModules,1,370,98,7,1,0.02,330,2138,1,0.00,0.00
com.google.inject.multibindings.ProvidesIntoTest.testProvidesIntoOptionalWithMapKey,1,392,109,8,1,0.00,27,2554,0,0.00,0.00
com.google.inject.TypeConversionTest.testCustomValueTypeMismatch,1,354,96,6,1,0.00,40,2260,0,0.00,0.00
com.google.inject.JitBindingsTest.testImplementedBy,1,347,106,7,1,0.00,63,2382,0,0.00,0.00
com.google.inject.TypeConversionTest.testConstantInjectionWithExplicitBindingsRequired,1,364,112,7,1,0.00,25,2347,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderConflictsWithExistingWildcard,1,492,126,9,1,0.00,15,2987,1,0.00,0.00
com.google.inject.BoundProviderTest.testSingletonFooProvider,1,359,110,7,1,0.00,23,2540,0,0.00,0.00
com.google.inject.JitBindingsTest.testChildInjectorAddsOption,1,400,115,7,1,0.00,58,2627,0,0.00,0.00
com.google.inject.grapher.ShortNameFactoryTest.testGetAnnotationName_annotationType,1,1,1,1,1,0.00,6,12,1,0.00,0.00
com.google.inject.daggeradapter.IntoMapTest.testMissingRuntimeRetention,0,30,7,1,1,0.00,6,148,0,0.00,0.00
com.google.inject.ReflectionTest.testNormalBinding,1,232,79,6,1,0.00,13,1624,0,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testDuplicateBindings,1,30,6,1,1,0.01,17,320,1,0.00,0.00
com.google.inject.IntegrationTest.testIntegration,1,345,103,7,1,0.00,30,2416,0,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testFactoryFailsWithMissingBindingInToolStage,0,20,5,1,1,0.01,12,327,1,0.00,0.00
com.google.inject.NullableInjectionPointTest.testBindNullToInstance,1,215,75,6,1,0.00,24,1489,0,0.00,0.00
com.google.inject.ModuleTest.testDiamond,0,273,90,7,1,0.00,20,1939,0,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testNoClassNamesDoNotPutInLegend,0,2,1,1,1,0.36,4,45,1,0.00,0.00
com.google.inject.MembersInjectorTest.testInjectionFailure,0,293,91,7,1,0.00,26,2129,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testProviderMethodDependenciesAreExposed,3,356,102,8,1,0.00,18,2344,1,0.00,0.00
com.google.inject.CircularDependencyTest.testDisabledNonConstructorCircularDependencies,1,396,115,7,1,0.00,37,2715,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testDependencies_Cxtor,0,34,10,1,1,0.06,74,262,0,0.00,0.00
com.google.inject.util.TypesTest.testDefensiveCopies,0,6,3,2,2,0.04,16,49,1,0.00,0.00
com.google.inject.ProviderInjectionTest.testProvidersAreInjectedBeforeTheyAreUsed,2,350,109,7,1,0.00,19,2437,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testSetBindingOverridesDefault,1,368,98,7,1,0.02,323,2135,1,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testFactoryUsesInjectedConstructor,0,22,5,1,1,0.00,27,356,1,0.00,0.00
com.google.inject.ParentInjectorTest.testScopeBoundInChildInjectorOnly,1,344,111,7,1,0.00,44,2392,0,0.00,0.00
com.google.inject.ProvisionListenerTest.testExceptionInProvisionExplicitlyCalled,1,331,103,7,1,0.00,30,2268,0,0.00,0.00
com.google.inject.spi.ElementsTest.testBindWithMultipleTargetsAddsError,2,100,29,5,1,0.01,46,674,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBindingSuperTypeAccessSubType,0,14,2,1,1,0.01,12,121,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testExceptionScopes_Cxtor,0,37,12,1,1,0.05,76,298,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testProviderMultimapDependencyInjection,1,514,137,9,1,0.00,26,3108,1,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testElementInitialization,2,82,26,5,1,0.03,58,507,0,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsTest.testSimpleTransactionRollbackOnUnchecked,1,13,5,2,1,0.00,37,106,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMapForbidsNullKeys,1,330,91,8,1,0.00,6,1990,1,0.00,0.00
com.google.inject.spi.ModuleRewriterTest.testRewriteBindings,2,286,97,6,1,0.00,25,1938,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBoundInstancesAreInjected,0,14,2,1,1,0.01,10,121,1,0.00,0.00
com.google.inject.name.NamedEquivalanceTest.testBindingWithJsr330NamedAnnotatedProviderMethodCanInjectBothTypes,0,352,105,8,1,0.00,11,2457,0,0.00,0.00
com.google.inject.servlet.ScopeRequestIntegrationTest.testNonHttpRequestScopedCallable,1,17,11,1,1,0.01,37,122,0,0.00,0.00
com.google.inject.ScopesTest.testNullScopedAsASingleton,1,325,97,7,1,0.00,19,2253,1,0.00,0.00
com.google.inject.ProvisionListenerTest.testExceptionInCxtorProvision,2,376,111,7,1,0.00,56,2523,0,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testAssistedFactoryForConcreteType,0,23,5,1,1,0.00,46,357,1,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindToInstance,2,112,35,5,1,0.01,46,745,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testUsesUserBoundValue,1,421,109,8,1,0.02,315,2531,1,0.00,0.00
com.google.inject.spi.ElementsTest.testBindWithMultipleScopesAddsError,2,92,29,5,1,0.02,46,540,1,0.00,0.00
com.google.inject.ProvisionExceptionTest.testExceptionsCollapsed,0,386,111,7,1,0.00,26,2699,1,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindKeysWithAnnotationInstance,3,142,42,6,1,0.01,46,830,0,0.00,0.00
com.google.inject.BindingTest.testToConstructorBindingsFailsOnRawTypes,1,334,102,7,1,0.00,26,2283,0,0.00,0.00
com.google.inject.TypeLiteralTypeResolutionTest.testFields,0,23,4,3,1,0.04,18,190,1,0.00,0.00
com.google.inject.DuplicateBindingsTest.testEqualsNotCalledByDefaultOnProvider,1,269,89,7,1,0.00,8,1908,0,0.00,0.00
com.google.inject.ScopesTest.testBindScopeToAnnotationWithoutScopeAnnotation,1,172,58,6,1,0.01,37,1224,0,0.00,0.00
com.google.inject.RequestInjectionTest.testInjectMembers,1,332,101,7,1,0.00,19,2266,0,0.00,0.00
com.google.inject.struts2.Struts2FactoryTest.testStruts2Factory,2,5,3,1,1,0.22,16,32,1,0.00,0.00
com.google.inject.TypeLiteralTypeResolutionTest.testCachingAndReindexing,0,23,4,3,1,0.04,22,190,1,0.00,0.00
com.google.inject.spi.MessageTest.testMessageHashCodeVariesWithCause,1,2,2,1,1,0.50,6,18,1,0.00,0.00
com.google.inject.DefaultMethodInterceptionTest.testInterception_ofAllMethodsOnType,1,367,107,7,1,0.00,23,2624,0,0.00,0.00
com.googlecode.guice.OSGiContainerTest.testGuiceWorksInOSGiContainer,0,0,0,0,0,0.00,12,0,0,0.00,0.00
com.google.inject.grapher.ShortNameFactoryTest.testGetAnnotationName_annotationInstance,1,1,1,1,1,0.00,7,12,1,0.00,0.00
com.google.inject.grapher.TransitiveDependencyVisitorTest.testVisitInstance,1,2,1,1,1,0.17,18,7,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testValuesScopedWhenNotExceptionScoping_Bind,0,36,11,1,1,0.06,76,291,0,0.00,0.00
com.google.inject.internal.ProxyFactoryTest.testMultipleInterceptors,2,84,25,5,1,0.02,22,711,1,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testFactoryWithImplicitBindings,0,26,5,1,1,0.01,16,173,1,0.00,0.00
com.google.inject.name.NamesTest.testConsistentEqualsAndHashcode,0,6,3,2,2,0.06,13,20,1,0.00,0.00
com.google.inject.DuplicateBindingsTest.testSameScopeAnnotationIgnored,1,349,104,8,1,0.00,18,2305,0,0.00,0.00
com.google.inject.TypeListenerTest.testInjectionListenerThrows,2,371,114,7,1,0.00,68,2482,0,0.00,0.00
com.google.inject.util.ProvidersTest.testOfInstance,0,2,2,1,1,0.50,5,5,1,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testMethodsDeclaredInObject,0,23,5,1,1,0.01,12,150,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testUsingDoesntClashWithBindingsOfSameType,0,37,12,1,1,0.05,69,298,0,0.00,0.00
com.google.inject.servlet.MultipleServletInjectorsTest.testTwoInjectors,2,34,16,1,1,0.06,36,257,0,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testBindingToNonInterfaceType_Bind,0,27,6,1,1,0.07,43,223,0,0.00,0.00
com.google.inject.BinderTest.testUntargettedBinding,1,338,103,7,1,0.00,33,2403,0,0.00,0.00
com.google.inject.NullableInjectionPointTest.testBindNullToProvider,1,379,113,7,1,0.00,30,2568,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMatching,2,418,110,8,1,0.00,24,2408,1,0.00,0.00
com.google.inject.daggeradapter.ModuleIncludesTest.testIncludesNonInstantiableInstanceModule,0,26,6,1,1,0.01,8,113,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testMoreTypeParameters,0,31,7,1,1,0.06,52,259,0,0.00,0.00
com.google.inject.ImplicitBindingTest.testNoImplicitBindingIsCreatedForAnnotatedKeys,0,233,68,7,1,0.01,23,1526,0,0.00,0.00
com.google.inject.GenericInjectionTest.testBindingToSubtype,2,372,109,7,1,0.00,28,2574,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testIncompatibleBindingType,0,11,2,1,1,0.01,12,96,1,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testSameSimpleNames,0,9,4,1,1,0.16,5,97,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProvidersTest.testCheckedProviderClassNull_get_returnsNull,0,10,4,1,1,0.01,3,73,1,0.00,0.00
com.google.inject.daggeradapter.OptionalBindingsTest.testBinds,0,27,6,1,1,0.01,28,129,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBindingPrimitive,0,14,2,1,1,0.01,21,121,1,0.00,0.00
com.google.inject.spi.SourcesTest.entirelyFilteredSourceShowsAsUnknown,1,227,78,6,1,0.00,10,1600,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testInjectsJustOneLogger,1,310,91,7,1,0.00,16,2106,1,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testSystemClassLoaderIsUsedIfProxiedClassUsesIt,1,364,104,7,1,0.00,67,2611,1,0.00,0.00
com.google.inject.BinderTest.testSettingBindingTwice,1,237,79,6,1,0.00,43,1663,0,0.00,0.00
com.google.inject.errors.ScopeNotFoundErrorTest.scopeNotFoundError,1,390,116,7,1,0.00,29,2696,1,0.00,0.00
com.google.inject.BindingOrderTest.testBindingWithExtraThreads,1,381,116,7,1,0.00,28,2725,0,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testFactoryMethodCalledEquals,0,22,5,1,1,0.00,20,356,1,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindKeysWithAnnotationType,3,112,31,5,1,0.01,47,728,0,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindConstantTypes,2,137,36,6,1,0.01,105,801,0,0.00,0.00
com.google.inject.persist.jpa.ClassLevelManagedLocalTransactionsTest.testSimpleTransactionRollbackOnChecked,1,12,4,2,1,0.00,34,98,0,0.00,0.00
com.google.inject.spi.ElementsTest.testBindToInstanceInScope,2,104,31,5,1,0.01,47,688,1,0.00,0.00
com.google.inject.spi.SpiBindingsTest.testToConstructorBinding,3,301,94,7,1,0.00,51,2020,0,0.00,0.00
com.google.inject.TypeConversionTest.testInvalidEnum,1,379,102,6,1,0.00,31,2435,0,0.00,0.00
com.google.inject.internal.MultibinderTest.testDuplicateUnscopedBindings,1,421,108,9,1,0.00,17,2538,1,0.00,0.00
com.google.inject.util.NoopOverrideTest.testConvertToTypes,2,69,25,6,1,0.03,46,459,0,0.00,0.00
com.google.inject.CircularDependencyTest.testUnresolvableCircularDependenciesWithProviderInstances,1,381,107,7,1,0.00,26,2533,1,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindScope,2,56,19,5,1,0.03,43,392,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMapForbidsNullValues,1,441,115,8,1,0.00,28,2519,1,0.00,0.00
com.google.inject.servlet.UriPatternTypeTest.testMatches_servlet,0,5,3,1,1,0.06,22,89,1,0.00,0.00
com.google.inject.InjectorTest.testInjectorApiIsNotSerializable,0,246,78,7,1,0.00,20,1795,0,0.00,0.00
com.google.inject.TypeConversionTest.testConstantInjection,1,370,115,7,1,0.00,23,2455,0,0.00,0.00
com.google.inject.persist.jpa.EnsureJpaCanTakeObjectsInPropertiesTest.testFailsIfNoDataSource,1,6,3,2,1,0.07,33,46,0,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.missingImplementationErrorForRestrictedBindingIncludesExplanation,0,381,102,7,1,0.00,7,2603,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testWeakKeySet_integration,1,337,100,7,1,0.01,46,2078,1,0.00,0.00
com.google.inject.MethodInterceptionTest.testInterceptionWithSimilarlyNamedMethodThatAffectsOrdering,1,332,98,7,1,0.00,21,2357,0,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderWithEmptySet,2,328,89,8,1,0.02,171,1872,1,0.00,0.00
com.google.inject.KeyTest.testBindingAnnotationWithoutRuntimeRetention,0,5,2,2,1,0.00,22,22,1,0.00,0.00
com.google.inject.TypeLiteralInjectionTest.testBindingToParameterizedTypeLiteralIsNotAllowed,2,233,78,6,1,0.00,26,1651,1,0.00,0.00
com.google.inject.BinderTest.testToStringOnBinderApi,2,323,89,7,1,0.01,26,1894,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testExceptionsNotScopedWhenNotExceptionScoping_Provides,0,35,10,1,1,0.05,76,298,0,0.00,0.00
com.google.inject.spi.ElementsTest.testRequestStaticInjection,2,51,18,5,1,0.02,40,357,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProvidersTest.testCheckThrowable_runtimeExceptionNotDeclared_throwsExpectedRuntimeException,0,14,5,1,1,0.01,7,109,1,0.00,0.00
com.google.inject.PrivateModuleTest.testMessagesFromPrivateModulesAreNicelyIntegrated,1,363,94,6,1,0.01,31,2391,1,0.00,0.00
com.google.inject.errors.MissingConstructorErrorTest.missingConstructorErrors,1,409,112,7,1,0.00,27,2867,1,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testEnhancerNaming,1,343,105,7,1,0.00,68,2268,1,0.00,0.00
com.google.inject.MethodInterceptionTest.testInterceptionOrder,1,322,96,7,1,0.00,28,2299,0,0.00,0.00
com.google.inject.ProviderInjectionTest.testProvidersAreInjectedWhenBound,1,309,96,7,1,0.00,11,2221,0,0.00,0.00
com.google.inject.servlet.ContinuingRequestIntegrationTest.testRequestContinuesInOtherThread,1,65,19,1,1,0.08,40,441,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testDependencies_both,1,350,100,8,1,0.01,24,2115,1,0.00,0.00
com.google.inject.util.TypesTest.testInnerParameterizedEvenWithZeroArgs,1,14,3,2,1,0.01,24,115,0,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testClassLoaderBridging,1,331,97,7,1,0.00,75,2357,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testGetEntriesWithDuplicateKeys,3,227,47,7,1,0.01,33,1237,1,0.00,0.00
com.google.inject.persist.EdslTest.testModuleConfigUsingJpa,1,5,3,2,1,0.00,8,42,0,0.00,0.00
com.google.inject.grapher.ShortNameFactoryTest.testGetSourceName_method,1,2,1,1,1,0.00,7,9,1,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.scannerCantRegisterScanner,2,339,98,7,1,0.00,22,2310,0,0.00,0.00
com.google.inject.util.TypesTest.testWildcardBoundsMustNotBePrimitives,0,1,1,1,1,0.00,36,17,0,0.00,0.00
com.google.inject.util.OverrideModuleTest.testGetProviderInModule,1,297,95,7,1,0.00,10,1838,0,0.00,0.00
com.google.inject.internal.util.ContinuousStopwatchTest.multipleResetAndLog,1,2,1,1,1,0.33,21,11,1,0.00,0.00
com.google.inject.ScopesTest.testUnresolvableSingletonCircularDependencyErrorMessage,1,434,125,7,1,0.00,119,2920,0,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testProviderInjection,0,27,5,1,1,0.01,17,174,1,0.00,0.00
com.google.inject.daggeradapter.DaggerAdapterTest.testStaticProvidesMethods,0,27,6,1,1,0.01,6,129,1,0.00,0.00
com.google.inject.errors.MissingImplementationErrorTest.missingImplementationWithHints,1,393,103,7,1,0.00,27,2606,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testProviderSubclassesBindToTheProviderItself,0,14,2,1,1,0.01,11,121,1,0.00,0.00
com.google.inject.JitBindingsTest.testLinkedBindingWorks,1,344,105,7,1,0.00,63,2367,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProvidersTest.testThrowingCheckedProviderTypeLiteral_get_throwsException,0,13,5,1,1,0.04,7,108,1,0.00,0.00
com.google.inject.util.TypesTest.testToString,0,1,1,1,1,1.00,17,1,0,0.00,0.00
com.google.inject.MembersInjectorTest.testMembersInjectorWithNonInjectedTypes,0,172,58,6,1,0.00,7,1295,0,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.getElements_getModule_works,0,314,94,7,1,0.00,5,2074,0,0.00,0.00
com.google.inject.ScopesTest.testScopingAnnotationsOnAbstractTypeViaBind,1,330,102,7,1,0.00,34,2316,0,0.00,0.00
com.google.inject.ImplicitBindingTest.testInstancesRequestingProvidersForThemselvesWithChildInjectors,1,409,114,7,1,0.00,22,2663,0,0.00,0.00
com.google.inject.BinderTest.testJitDependencyDoesntBlockOtherExplicitBindings,1,345,108,7,1,0.00,17,2387,0,0.00,0.00
com.google.inject.DuplicateBindingsTest.testExceptionInEqualsThrowsCreationException,0,239,78,6,1,0.00,26,1653,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testGetBoundFields_getValue,0,15,2,1,1,0.05,8,122,1,0.00,0.00
com.google.inject.OptionalBindingTest.testOptionalConstructorBlowsUp,0,239,74,6,1,0.00,21,1626,0,0.00,0.00
com.google.inject.KeyTest.testEqualityOfAnnotationTypesAndInstances,0,28,7,2,1,0.01,11,161,1,0.00,0.00
com.google.inject.TypeConversionTest.testNullCustomValue,1,361,99,6,1,0.00,40,2305,0,0.00,0.00
com.google.inject.internal.aop.ImmutableStringTrieTest.testRandomStrings,0,7,2,1,1,0.04,19,101,1,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderAggregatesMultipleModules,2,384,102,8,1,0.02,216,2175,1,0.00,0.00
com.google.inject.LoggerInjectionTest.testCannotBindLogger,1,225,77,6,1,0.00,23,1631,0,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testBindingToInterfaceWithGeneric_Provides,0,33,10,1,1,0.06,41,268,0,0.00,0.00
com.google.inject.DefaultMethodInterceptionTest.testInterception_ofAllMethodsOnType_interceptsInheritedDefaultMethod,1,319,101,7,1,0.00,23,2142,0,0.00,0.00
com.google.inject.LoggerInjectionTest.testLoggerWithoutMember,0,159,51,6,1,0.00,6,1088,0,0.00,0.00
com.google.inject.persist.jpa.JoiningLocalTransactionsTest.testSimpleTransactionRollbackOnChecked,1,13,5,2,1,0.00,39,106,0,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.bindingWithTwoPermitsAllowedIfOnePresent,0,297,85,7,1,0.00,3,2039,0,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testMultipleGeneric,0,4,1,1,1,0.18,5,88,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMapIsLazy,2,439,105,8,1,0.04,402,2411,1,0.00,0.00
com.google.inject.spi.ElementsTest.testBindToProvider,5,131,37,5,1,0.01,111,831,1,0.00,0.00
com.google.inject.RequireAtInjectOnConstructorsTest.testNoCxtors_explicitBinding,1,222,74,6,1,0.00,26,1538,0,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.scannerCanInstallModuleWithRegularProvidesMethods,2,317,92,7,1,0.00,21,2147,0,0.00,0.00
com.google.inject.internal.RealElementTest.testProperties,1,6,2,1,1,0.50,8,14,1,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testAssistInjectionInNonPublicConstructor,0,20,5,1,1,0.01,11,156,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testBindingToInterfaceWithExtraMethod_Provides,0,28,7,1,1,0.07,42,224,0,0.00,0.00
com.google.inject.CircularDependencyTest.testDisablingCircularDependencies,1,433,126,7,1,0.00,31,2981,1,0.00,0.00
com.google.inject.internal.CycleDetectingLockTest.testCycleDetectingLockFactoriesDoNotDeadlock,1,6,2,1,1,0.01,30,83,0,0.00,0.00
com.google.inject.InjectorTest.testJitBindingFromAnotherThreadDuringInjection,1,336,101,7,1,0.00,15,2413,0,0.00,0.00
com.google.inject.spi.ElementsTest.testBindInScopes,2,83,27,5,1,0.01,67,499,1,0.00,0.00
com.google.inject.TypeLiteralTypeResolutionTest.testResolve,1,26,4,3,1,0.27,33,202,1,0.00,0.00
com.google.inject.util.OverrideModuleTest.testOverrideModuleAndPrivateModule,2,301,97,6,1,0.00,14,1919,0,0.00,0.00
com.google.inject.errors.NullInjectedIntoNonNullableTest.nullReturnedFromProviderWithModuleStack,1,389,112,7,1,0.00,45,2597,0,0.00,0.00
com.google.inject.MembersInjectorTest.testRecursiveMemberInjector,1,308,101,7,1,0.00,13,2216,0,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testFactoryFailsWithMissingBinding,0,20,5,1,1,0.01,12,327,1,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testGenericErrorMessageMakesSense,1,3,2,1,1,0.12,12,131,1,0.00,0.00
com.google.inject.ScopesTest.testBindDuplicateScope,1,308,100,7,1,0.00,21,2196,1,0.00,0.00
com.google.inject.TypeLiteralTypeResolutionTest.testGenericConstructor,0,16,3,2,1,0.12,18,134,1,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testWildcardGenerics,0,21,5,1,1,0.00,12,351,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBoundProvidersAreInjected,0,14,2,1,1,0.01,10,121,1,0.00,0.00
com.google.inject.ParentInjectorTest.testBindingsInherited,1,324,100,7,1,0.00,22,2239,0,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderSetPermitDuplicateCallsToPermitDuplicates,2,395,103,8,1,0.02,213,2210,1,0.00,0.00
com.google.inject.spi.ModuleSourceTest.testOneModule,1,1,1,1,1,1.00,6,11,1,0.00,0.00
com.google.inject.TypeLiteralTest.testEqualityOfMultidimensionalGenericArrayAndClassArray,1,8,3,2,1,0.01,5,85,1,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.privateModuleScannersDontImpactSiblings_usingPrivateBinder,1,375,104,8,1,0.00,30,2321,0,0.00,0.00
com.google.inject.BindingTest.testGetAllServletBindings,1,275,91,7,1,0.00,8,1890,0,0.00,0.00
com.google.inject.TypeLiteralTest.testEquality,1,14,3,2,1,0.02,22,119,1,0.00,0.00
com.google.inject.servlet.FilterDispatchIntegrationTest.testFilterBypass,1,39,14,1,1,0.02,44,307,0,0.00,0.00
com.google.inject.servlet.FilterDefinitionTest.testGetFilterIfMatchingNotMatching,1,7,3,1,1,0.21,25,108,1,0.00,0.00
com.google.inject.InjectorTest.testGetInstance,1,375,114,7,1,0.00,21,2541,0,0.00,0.00
com.google.inject.spi.SourcesTest.unfilteredShowsCorrectly,1,226,78,6,1,0.00,11,1596,0,0.00,0.00
com.google.inject.internal.ProxyFactoryTest.testNotProxied,2,88,28,5,1,0.02,15,701,1,0.00,0.00
com.google.inject.spi.InjectorSpiTest.testGetAllMembersInjectorInjectionPoints_getInstanceAndInjectMembers,1,373,114,7,1,0.00,21,2538,0,0.00,0.00
com.google.inject.util.TypesTest.testTypeParametersMustNotBePrimitives,0,3,2,1,1,0.00,30,46,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testProviderMethodWithSuperclassExceptionFails,0,31,7,1,1,0.06,53,259,0,0.00,0.00
com.google.inject.errors.DuplicateElementErrorTest.multipleDuplicatesElementError,2,475,126,9,1,0.00,48,2938,1,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testTypeNotBoundByDefault,2,343,93,7,1,0.01,31,2099,1,0.00,0.00
com.google.inject.assistedinject.ExtensionSpiTest.testSpiOnVisitor,1,36,7,1,1,0.02,75,317,0,0.00,0.00
com.google.inject.BinderTest.testDanglingConstantBinding,1,173,57,6,1,0.00,30,1260,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMapPermitDuplicateElements,2,485,117,8,1,0.03,409,2718,1,0.00,0.00
com.google.inject.internal.WeakKeySetTest.testWeakKeySet_integration_multipleChildren_overlappingKeys,2,245,84,6,1,0.00,56,1668,1,0.00,0.00
com.google.inject.spi.ElementsTest.testBindToMalformedConstructor,2,139,39,5,1,0.01,57,893,1,0.00,0.00
com.google.inject.PrivateModuleTest.testDependenciesBetweenPrivateAndPublic,2,372,105,8,1,0.00,11,2369,1,0.00,0.00
com.google.inject.matcher.MatcherTest.testAny,0,4,2,1,1,0.50,11,8,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testCxtorWithSubclassOfExceptionIsOk,0,37,12,1,1,0.05,58,298,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testOverrideProviderMethod_overrideDoesntHaveProvides_withNewAnnotation,1,309,91,7,1,0.00,24,2081,1,0.00,0.00
