TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string22,4,67,22,7,1,0.02,51,690,0,314,132,1,9,0.70,0.10
com.google.zxing.common.BitMatrixTestCase.testRectangularMatrix,1,5,1,1,1,1.00,21,18,0,12,2,0,0,0.86,0.00
com.google.zxing.aztec.encoder.EncoderTest.testBorderCompact4Case,0,53,11,3,2,0.01,10,462,1,177,219,1,17,0.45,0.06
com.google.zxing.oned.EAN13BlackBox5BlurryTestCase.testBlackBox,4,256,61,18,1,0.00,227,3817,0,565,1736,0,76,0.25,0.00
com.google.zxing.aztec.encoder.EncoderTest.testUserSpecifiedLayers2,0,53,11,3,2,0.01,10,462,1,130,265,2,20,0.33,0.09
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary1,4,51,16,6,1,0.11,51,559,0,268,128,2,8,0.68,0.20
com.google.zxing.qrcode.encoder.EncoderTestCase.testAppendBytes,1,11,2,2,2,0.18,23,100,0,55,18,3,1,0.75,0.75
com.google.zxing.oned.rss.expanded.decoders.AI013103DecoderTest.test0131032,1,16,7,2,2,0.32,32,103,0,39,11,0,1,0.78,0.00
com.google.zxing.common.BitArrayTestCase.testEquals,1,4,1,1,1,0.38,13,12,0,6,2,3,0,0.75,1.00
com.google.zxing.client.result.VINParsedResultTestCase.testVIN,1,41,24,2,1,0.03,18,518,0,70,37,7,4,0.65,0.64
com.google.zxing.pdf417.PDF417BlackBox1TestCase.testBlackBox,4,376,78,17,1,0.00,219,4465,0,1120,1602,5,87,0.41,0.05
com.google.zxing.oned.Code128WriterTestCase.testEncodeWithForcedCodeSetFailureCodeSetCWrongAmountOfDigits,2,6,2,1,1,0.00,9,99,0,7,24,2,0,0.23,1.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string15,4,67,22,7,1,0.02,51,690,0,314,132,1,9,0.70,0.10
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testUppercaseLowercaseByteMix,0,26,6,3,3,0.08,31,451,0,129,82,1,16,0.61,0.06
com.google.zxing.client.result.EmailAddressParsedResultTestCase.testSMTP,1,19,13,2,1,0.05,18,226,0,18,14,4,3,0.56,0.57
com.google.zxing.client.result.ParsedReaderResultTestCase.testGeo,1,29,25,2,1,0.01,20,449,0,29,26,2,3,0.53,0.40
com.google.zxing.oned.Code93WriterTestCase.testEncode,1,14,3,2,2,0.04,12,125,0,96,13,6,0,0.88,1.00
com.google.zxing.InvertedLuminanceSourceTestCase.testInverted,2,3,2,1,1,0.29,38,14,0,7,0,3,0,1.00,1.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string31,4,94,27,7,1,0.02,51,871,0,336,207,1,10,0.62,0.09
com.google.zxing.qrcode.encoder.MaskUtilTestCase.testApplyMaskPenaltyRule2,1,5,2,1,1,0.81,28,21,0,16,0,4,0,1.00,1.00
com.google.zxing.qrcode.QRCodeBlackBox5TestCase.testBlackBox,4,349,89,18,1,0.00,229,4548,0,1232,1818,0,94,0.40,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string18,4,67,22,7,1,0.02,51,690,0,314,132,0,9,0.70,0.00
com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask2,1,4,3,2,2,0.64,17,21,0,19,2,0,0,0.90,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string29,4,94,27,7,1,0.02,51,871,0,336,207,1,10,0.62,0.09
com.google.zxing.qrcode.encoder.MatrixUtilTestCase.testCalculateBCHCode,0,2,1,1,1,0.88,12,8,0,5,1,0,0,0.83,0.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testUnlatchingFromC40,0,78,12,2,2,0.00,15,795,0,229,280,2,21,0.45,0.09
com.google.zxing.PlanarYUVLuminanceSourceTestCase.testCrop,1,5,2,1,1,0.92,16,41,0,18,6,5,0,0.75,1.00
com.google.zxing.aztec.encoder.EncoderTest.testEncodeDecode2,2,92,17,5,2,0.03,21,858,1,359,225,1,20,0.61,0.05
com.google.zxing.client.result.AddressBookParsedResultTestCase.testVCardTypes,1,26,9,2,1,0.07,19,277,0,43,42,1,10,0.51,0.09
com.google.zxing.client.result.ParsedReaderResultTestCase.testUPCA,1,30,25,2,1,0.01,17,436,0,27,24,1,4,0.53,0.20
com.google.zxing.client.result.EmailAddressParsedResultTestCase.testBCCs,1,20,12,2,1,0.05,14,229,0,20,17,2,5,0.54,0.29
com.google.zxing.oned.rss.expanded.RSSExpandedInternalTestCase.testDecodeCheckCharacter,5,29,12,6,1,0.24,47,320,0,115,91,0,8,0.56,0.00
com.google.zxing.RGBLuminanceSourceTestCase.testGetRow,0,3,2,1,1,0.80,3,10,0,18,0,0,0,1.00,0.00
com.google.zxing.oned.Code128BlackBox3TestCase.testBlackBox,4,203,58,17,1,0.00,217,2783,0,541,1019,1,50,0.35,0.02
com.google.zxing.client.result.ParsedReaderResultTestCase.testSMS,1,23,15,2,1,0.02,19,298,0,36,19,4,2,0.65,0.67
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string26,4,83,26,7,1,0.02,51,781,0,333,157,0,9,0.68,0.00
com.google.zxing.oned.EAN13BlackBox4TestCase.testBlackBox,4,320,78,19,1,0.00,225,4383,0,869,1955,1,87,0.31,0.01
com.google.zxing.oned.UPCEWriterTestCase.testEncodeSystem1,1,16,6,2,2,0.04,11,139,0,73,20,5,1,0.78,0.83
com.google.zxing.datamatrix.decoder.DecodedBitStreamParserTestCase.testAsciiStandardDecode,0,10,5,2,2,0.30,5,160,0,23,22,0,2,0.51,0.00
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testStandardSample1,1,22,3,3,2,0.29,14,262,0,64,24,2,3,0.73,0.40
com.google.zxing.client.result.EmailAddressParsedResultTestCase.testEmailAddress,1,20,12,2,1,0.06,16,223,0,17,19,1,3,0.47,0.25
com.google.zxing.qrcode.QRCodeWriterTestCase.testRegressionTest,2,104,17,5,2,0.01,32,742,0,415,183,5,31,0.69,0.14
com.google.zxing.qrcode.encoder.QRCodeTestCase.test,2,14,4,2,2,0.66,17,44,0,9,2,4,0,0.82,1.00
com.google.zxing.client.j2se.DecodeWorkerTestCase.testWorker,2,7,4,1,1,0.09,8,129,0,27,27,5,1,0.50,0.83
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder5,0,33,9,3,3,0.06,6,300,0,79,81,0,14,0.49,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testSummary,1,28,11,2,1,0.05,30,312,0,36,47,0,12,0.43,0.00
com.google.zxing.aztec.encoder.EncoderTest.testEncode1,0,68,12,3,2,0.01,9,539,1,288,111,4,12,0.72,0.25
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testECIEnglishChinese,0,49,10,3,3,0.06,52,637,0,261,100,0,15,0.72,0.00
com.google.zxing.common.reedsolomon.GenericGFPolyTestCase.testPolynomialString,1,7,2,1,1,0.85,8,57,0,29,20,8,1,0.59,0.89
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder32,0,34,9,3,3,0.05,6,303,0,79,83,0,12,0.49,0.00
com.google.zxing.web.HTTPSFilterTestCase.testRedirect,1,2,2,1,1,0.64,13,13,0,3,1,1,1,0.75,0.50
com.google.zxing.pdf417.decoder.ec.ErrorCorrectionTestCase.testTooManyErrors,1,24,5,2,1,0.00,23,190,0,57,41,0,1,0.58,0.00
com.google.zxing.aztec.decoder.DecoderTest.testAztecResultECI,2,29,10,4,2,0.16,6,388,1,143,79,0,4,0.64,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testDescription,1,28,11,2,1,0.05,31,312,0,40,43,2,10,0.48,0.17
com.google.zxing.client.result.CalendarParsedResultTestCase.testGeo,1,28,11,2,1,0.05,28,312,0,37,49,1,12,0.43,0.08
com.google.zxing.pdf417.decoder.ec.ErrorCorrectionTestCase.testOneError,1,25,3,1,1,0.16,22,219,0,81,35,1,1,0.70,0.50
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary3,4,51,16,6,1,0.11,51,559,0,257,135,0,9,0.66,0.00
com.google.zxing.client.result.AddressBookParsedResultTestCase.testQuotedPrintable,1,29,9,2,1,0.06,19,316,0,67,58,7,10,0.54,0.41
com.google.zxing.oned.rss.expanded.RSSExpandedBlackBox2TestCase.testBlackBox,4,358,95,21,1,0.00,227,4556,0,1037,1664,2,83,0.38,0.02
com.google.zxing.client.result.CalendarParsedResultTestCase.testBadGeo,1,31,23,2,1,0.01,8,510,0,18,33,0,3,0.35,0.00
com.google.zxing.qrcode.decoder.ModeTestCase.testBadMode,0,1,1,1,1,0.00,1,12,0,0,0,0,0,0.00,0.00
com.google.zxing.qrcode.decoder.ErrorCorrectionLevelTestCase.testForBits,0,1,1,1,1,1.00,6,3,0,3,0,0,0,1.00,0.00
com.google.zxing.qrcode.decoder.VersionTestCase.testDecodeVersionInformation,0,4,2,1,1,0.78,12,18,0,8,9,0,0,0.47,0.00
com.google.zxing.oned.rss.expanded.decoders.AI0132023203DecoderTest.test0132021,1,16,7,2,2,0.30,32,107,0,47,7,0,1,0.87,0.00
com.google.zxing.oned.rss.expanded.decoders.AI013X0X1XDecoderTest.test01310X151,1,17,6,2,2,0.24,32,128,0,54,10,0,0,0.84,0.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testC40EncodationBasic2,0,82,11,2,2,0.00,21,789,0,233,310,1,20,0.43,0.05
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testSampleWithMacroTerminatorOnly,1,10,2,2,1,0.85,10,89,0,21,12,0,1,0.64,0.00
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testPunctuation,0,27,6,3,3,0.08,24,452,0,87,88,0,16,0.50,0.00
com.google.zxing.inverted.InvertedDataMatrixBlackBoxTestCase.testBlackBox,4,251,64,18,1,0.00,232,3566,0,720,1249,4,59,0.37,0.06
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testASCIIEncodation,0,69,10,2,2,0.00,19,665,0,191,269,0,18,0.42,0.00
com.google.zxing.qrcode.encoder.MatrixUtilTestCase.testEmbedBasicPatterns2,1,19,3,2,2,0.26,7,91,0,81,11,0,0,0.88,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testDuration,1,28,11,2,1,0.05,31,312,0,41,50,4,12,0.45,0.25
com.google.zxing.client.result.ISBNParsedResultTestCase.testISBN,1,25,21,2,1,0.02,9,339,0,22,20,1,1,0.52,0.50
com.google.zxing.aztec.AztecBlackBox1TestCase.testBlackBox,4,93,26,7,1,0.01,213,1011,0,446,205,1,10,0.69,0.09
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testBase256Encodation,0,74,11,2,2,0.00,47,657,0,257,248,8,19,0.51,0.30
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testECIEnglishCzechCyrillic2,0,49,10,3,3,0.06,52,637,0,264,93,0,15,0.74,0.00
com.google.zxing.common.BitArrayTestCase.reverseAlgorithmTest,1,2,1,1,1,1.00,19,21,0,17,1,0,0,0.94,0.00
com.google.zxing.pdf417.encoder.PDF417EncoderTestCase.testEncodeByte,0,7,3,2,2,0.63,4,112,0,14,12,2,1,0.54,0.67
com.google.zxing.multi.qrcode.MultiQRCodeTestCase.testMultiQRCodes,4,136,41,9,1,0.00,55,1508,0,596,513,8,19,0.54,0.30
com.google.zxing.common.BitArrayTestCase.testGetArray,1,3,1,1,1,0.75,8,8,0,4,0,0,0,1.00,0.00
com.google.zxing.maxicode.Maxicode1TestCase.testBlackBox,4,211,51,15,1,0.00,217,2894,0,486,941,8,43,0.34,0.16
com.google.zxing.common.BitMatrixTestCase.testGetRow,2,7,2,1,1,0.63,19,31,0,23,4,1,0,0.85,1.00
com.google.zxing.oned.EAN13BlackBox3TestCase.testBlackBox,4,278,75,19,1,0.00,217,3933,0,752,1647,0,76,0.31,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string25,4,90,26,7,1,0.02,51,843,0,308,226,1,10,0.58,0.09
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testLowercaseByteMix,0,26,6,3,3,0.08,31,451,0,118,80,1,15,0.60,0.06
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testByte,0,23,6,3,3,0.09,23,373,0,86,76,0,14,0.53,0.00
com.google.zxing.qrcode.decoder.FormatInformationTestCase.testDecodeWithBitDifference,0,7,2,1,1,0.11,8,44,0,11,11,1,0,0.50,1.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testEDIFACTEncodation,0,76,11,2,2,0.00,29,702,0,265,250,7,15,0.51,0.32
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testSampleWithFilename,1,21,3,3,2,0.29,12,260,0,57,33,2,3,0.63,0.40
com.google.zxing.aztec.detector.DetectorTest.testErrorInParameterLocatorNotCompact,4,123,26,8,1,0.05,78,1256,1,539,343,2,23,0.61,0.08
com.google.zxing.common.BitArrayTestCase.testIsRange,1,3,1,1,1,0.94,18,21,0,20,3,1,0,0.87,1.00
com.google.zxing.client.result.ParsedReaderResultTestCase.testURLTOType,1,25,19,2,1,0.02,18,337,0,29,25,1,7,0.54,0.12
com.google.zxing.negative.UnsupportedBlackBoxTestCase.testBlackBox,4,258,63,18,1,0.00,152,3688,0,583,1675,1,76,0.26,0.01
com.google.zxing.qrcode.encoder.MatrixUtilTestCase.testClearMatrix,1,3,2,1,1,0.50,8,11,0,3,0,0,0,1.00,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder4,0,33,9,3,3,0.06,6,300,0,78,82,0,14,0.49,0.00
com.google.zxing.PlanarYUVLuminanceSourceTestCase.testThumbnail,1,3,2,1,1,0.86,5,29,0,18,3,6,0,0.86,1.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testX12Unlatch2,0,77,12,2,2,0.00,15,671,0,196,249,1,21,0.44,0.05
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary10,4,51,16,6,1,0.11,51,559,0,271,123,0,9,0.69,0.00
com.google.zxing.client.result.URIParsedResultTestCase.testGarbage,1,28,24,2,1,0.01,9,430,0,18,22,0,3,0.45,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string27,4,94,27,7,1,0.02,51,871,0,336,207,1,10,0.62,0.09
com.google.zxing.qrcode.encoder.MatrixUtilTestCase.testMakeVersionInfoBits,1,11,3,3,3,0.36,5,46,0,35,11,0,0,0.76,0.00
com.google.zxing.aztec.AztecBlackBox2TestCase.testBlackBox,4,116,29,7,1,0.00,213,1165,0,534,218,3,12,0.71,0.20
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder28,0,33,9,3,3,0.06,6,300,0,83,87,0,14,0.49,0.00
com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask0,1,5,3,2,2,0.35,17,38,0,18,3,0,0,0.86,0.00
com.google.zxing.common.BitMatrixTestCase.testParseBoolean,1,4,1,1,1,0.73,15,38,0,30,5,4,1,0.86,0.80
com.google.zxing.qrcode.encoder.EncoderTestCase.testGetNumDataBytesAndNumECBytesForBlockID,0,1,1,1,1,1.00,28,22,0,12,5,0,0,0.71,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testTerminateBits,1,9,2,2,2,0.69,27,49,0,46,11,1,0,0.81,1.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testBug3048549,0,66,10,2,2,0.00,15,605,0,135,260,1,17,0.34,0.06
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary19,4,49,16,6,1,0.11,51,542,0,267,120,0,9,0.69,0.00
com.google.zxing.oned.rss.expanded.decoders.AI013X0X1XDecoderTest.test01310X111,1,17,6,2,2,0.24,32,128,0,54,10,1,0,0.84,1.00
com.google.zxing.common.BitMatrixTestCase.testOnBit,1,3,1,1,1,1.00,14,49,0,35,6,3,0,0.85,1.00
com.google.zxing.negative.PartialBlackBoxTestCase.testBlackBox,4,308,75,19,1,0.00,153,4154,0,719,1920,2,91,0.27,0.02
com.google.zxing.common.StringUtilsTestCase.testShortUTF81,0,2,1,1,1,1.00,8,94,0,20,41,4,8,0.33,0.33
com.google.zxing.oned.Code128WriterTestCase.testEncodeWithForcedCodeSetFailureCodeSetA,2,13,3,2,2,0.03,17,157,0,62,19,0,1,0.77,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testEncodeKanjiMode,0,98,15,4,3,0.11,7,720,0,384,171,2,31,0.69,0.06
com.google.zxing.qrcode.decoder.VersionTestCase.testGetProvisionalVersionForDimension,0,3,1,1,1,0.67,4,9,0,8,2,0,0,0.80,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testChooseMode,0,3,1,1,1,0.05,19,20,0,16,2,2,1,0.89,0.67
com.google.zxing.oned.rss.expanded.RSSExpandedInternalTestCase.testRetrieveNextPairPatterns,4,39,12,6,1,0.06,54,464,0,160,161,0,8,0.50,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedStackedBlackBox1TestCase.testBlackBox,4,293,78,19,1,0.00,217,3860,0,984,1255,2,71,0.44,0.03
com.google.zxing.oned.Code128WriterTestCase.testDigitMixCompaction,2,34,8,3,1,0.29,28,640,0,225,130,1,16,0.63,0.06
com.google.zxing.web.LRUMapTestCase.testLRU,1,1,1,1,1,0.00,10,4,0,3,0,1,0,1.00,1.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testAppendModeInfo,1,8,3,3,3,0.29,5,32,0,25,7,0,0,0.78,0.00
com.google.zxing.common.BitMatrixTestCase.testRotate90Simple,1,3,1,1,1,1.00,12,28,0,17,6,0,0,0.74,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testStart,1,28,11,2,1,0.05,30,312,0,36,47,0,12,0.43,0.00
com.google.zxing.client.result.EmailAddressParsedResultTestCase.testAll,1,20,12,2,1,0.05,13,229,0,23,13,4,2,0.64,0.67
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testSizes,0,93,14,2,2,0.00,87,938,0,319,350,3,30,0.48,0.09
com.google.zxing.common.PerspectiveTransformTestCase.testQuadrilateralToQuadrilateral,0,6,1,1,1,0.57,14,46,0,23,3,0,0,0.88,0.00
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testX12Unlatch,0,67,10,2,2,0.00,15,609,0,154,259,0,19,0.37,0.00
com.google.zxing.aztec.encoder.EncoderTest.testEncodeDecode5,2,89,17,5,2,0.03,21,849,1,381,237,0,21,0.62,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testStartEnd,1,27,11,2,1,0.06,30,301,0,32,47,0,12,0.41,0.00
com.google.zxing.datamatrix.DataMatrixWriterTestCase.testDataMatrixWriter,1,61,9,4,3,0.09,10,511,0,142,235,0,21,0.38,0.00
com.google.zxing.common.detector.MathUtilsTestCase.testRound,0,1,1,1,1,1.00,16,1,0,3,1,1,0,0.75,1.00
com.google.zxing.aztec.encoder.EncoderTest.testEncode2,0,64,12,3,2,0.01,9,505,1,302,118,6,12,0.72,0.33
com.google.zxing.qrcode.decoder.DecodedBitStreamParserTestCase.testSimpleSJIS,0,12,6,2,2,0.31,35,232,0,40,62,0,8,0.39,0.00
com.google.zxing.client.j2se.ImageReaderTestCase.testDataURI,0,2,1,1,1,0.50,6,18,0,4,3,0,0,0.57,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary5,4,49,16,6,1,0.11,51,542,0,267,120,0,9,0.69,0.00
com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask3,1,4,3,2,2,0.64,17,21,0,19,2,0,0,0.90,0.00
com.google.zxing.common.BitMatrixTestCase.testParse,1,7,1,1,1,0.77,20,78,0,59,13,3,1,0.82,0.75
com.google.zxing.oned.UPCEBlackBox3ReflectiveTestCase.testBlackBox,4,279,66,18,1,0.00,227,3919,0,694,1600,6,70,0.30,0.08
com.google.zxing.pdf417.encoder.PDF417EncoderTestCase.testEncodeText,0,9,3,2,2,0.42,4,166,0,26,12,0,2,0.68,0.00
com.google.zxing.common.BitMatrixTestCase.testRectangularSetRegion,1,4,1,1,1,1.00,10,25,0,22,4,0,0,0.85,0.00
com.google.zxing.oned.Code128BlackBox1TestCase.testBlackBox,4,204,58,17,1,0.00,217,2823,0,624,987,3,55,0.39,0.05
com.google.zxing.common.BitMatrixTestCase.testEnclosing,1,2,1,1,1,1.00,10,50,0,40,16,1,1,0.71,0.50
com.google.zxing.qrcode.decoder.FormatInformationTestCase.testDecodeWithMisread,0,5,2,1,1,0.13,5,34,0,9,13,0,1,0.41,0.00
com.google.zxing.client.result.CalendarParsedResultTestCase.testAllDayValueDate,1,26,11,2,1,0.06,30,299,0,35,46,0,13,0.43,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testEncode,0,99,15,4,3,0.03,5,714,0,365,191,1,34,0.66,0.03
com.google.zxing.datamatrix.DataMatrixBlackBox2TestCase.testBlackBox,4,331,80,19,1,0.00,227,4428,0,1005,1809,5,85,0.36,0.06
com.google.zxing.oned.CodaBarWriterTestCase.testEncode,1,12,4,2,2,0.05,12,117,0,71,15,3,1,0.83,0.75
com.google.zxing.oned.UPCAWriterTestCase.testEncode,1,16,6,2,2,0.05,10,121,0,72,23,2,3,0.76,0.40
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder36,0,35,9,3,3,0.05,6,305,0,86,72,0,10,0.54,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder1,0,33,9,3,3,0.06,6,300,0,70,85,0,12,0.45,0.00
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testUppercaseLowercaseMix1,0,26,6,3,3,0.08,26,451,0,95,84,0,15,0.53,0.00
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testSampleWithNoDataNoMacro,0,7,5,4,1,0.20,4,169,0,11,15,3,0,0.42,1.00
com.google.zxing.RGBLuminanceSourceTestCase.testCrop,0,5,2,1,1,0.33,8,39,0,11,11,1,0,0.50,1.00
com.google.zxing.pdf417.encoder.PDF417EncoderTestCase.testEncodeEmptyString,0,1,1,1,1,0.00,1,71,0,1,0,1,0,1.00,1.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testInterleaveWithECBytes,1,28,6,3,2,0.28,28,230,0,130,56,0,3,0.70,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string16,4,67,22,7,1,0.02,51,690,0,314,132,0,9,0.70,0.00
com.google.zxing.client.j2se.MatrixToImageWriterTestCase.testBlackAndWhite,1,6,2,1,1,0.24,27,31,0,12,2,0,0,0.86,0.00
com.google.zxing.client.result.URIParsedResultTestCase.testIsPossiblyMalicious,1,31,24,2,1,0.01,15,448,0,27,34,0,8,0.44,0.00
com.google.zxing.oned.UPCEWriterTestCase.testEncode,1,16,6,2,2,0.04,11,139,0,72,21,5,1,0.77,0.83
com.google.zxing.oned.ITFWriterTestCase.testEncodeIllegalCharacters,0,6,2,1,1,0.00,1,23,0,2,11,2,0,0.15,1.00
com.google.zxing.oned.EAN13WriterTestCase.testEncodeIllegalCharacters,0,8,6,2,1,0.00,1,71,0,4,14,0,0,0.22,0.00
com.google.zxing.qrcode.decoder.DataMaskTestCase.testMask4,1,4,3,2,2,0.64,17,21,0,19,2,0,0,0.90,0.00
com.google.zxing.qrcode.decoder.ModeTestCase.testForBits,0,2,1,1,1,0.52,7,27,0,5,0,0,0,1.00,0.00
com.google.zxing.qrcode.QRCodeBlackBox4TestCase.testBlackBox,4,448,102,21,1,0.00,229,5521,0,1332,2318,8,108,0.36,0.07
com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testC40EncodationSpecialCases2,0,78,11,2,2,0.00,15,762,0,183,298,0,20,0.38,0.00
com.google.zxing.qrcode.encoder.BitVectorTestCase.testAppendBits,1,5,1,1,1,0.67,19,22,0,18,5,0,0,0.78,0.00
com.google.zxing.oned.rss.expanded.decoders.AnyAIDecoderTest.testAnyAIDecoderalphaFNC1,1,40,11,2,2,0.11,32,274,1,77,59,0,1,0.57,0.00
com.google.zxing.oned.Code93BlackBox1TestCase.testBlackBox,4,204,57,17,1,0.00,217,2825,0,549,981,2,47,0.36,0.04
com.google.zxing.oned.Code128WriterTestCase.testEncodeWithForcedCodeSetFailureCodeSetCBadCharactersFncCode,2,4,2,1,1,0.00,9,46,0,2,16,0,0,0.11,0.00
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary20,4,49,16,6,1,0.11,51,542,0,267,120,0,9,0.69,0.00
com.google.zxing.pdf417.encoder.PDF417EncoderTestCase.testEncodeIso88591WithSpecialChars,0,14,2,1,1,0.31,3,224,0,21,87,0,9,0.19,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testAppend8BitBytes,1,6,2,2,2,0.37,8,31,0,25,6,0,0,0.81,0.00
com.google.zxing.pdf417.decoder.PDF417DecoderTestCase.testBinaryMultiECI,0,14,4,2,2,0.15,11,236,0,48,27,3,3,0.64,0.50
com.google.zxing.oned.rss.expanded.RSSExpandedImage2stringTestCase.testDecodeRow2string1,4,83,26,7,1,0.02,51,785,0,320,178,0,10,0.64,0.00
com.google.zxing.RGBLuminanceSourceTestCase.testToString,0,4,2,1,1,0.62,3,26,0,28,5,4,0,0.85,1.00
com.google.zxing.oned.EAN13WriterTestCase.testEncode,1,15,5,2,2,0.05,10,116,0,76,18,2,1,0.81,0.67
com.google.zxing.common.StringUtilsTestCase.testMixedShiftJIS1,0,2,1,1,1,1.00,8,94,0,18,38,4,3,0.32,0.57
com.google.zxing.client.result.ParsedReaderResultTestCase.testAddressBookType,1,40,26,2,1,0.01,23,538,0,56,44,2,5,0.56,0.29
com.google.zxing.client.result.EmailAddressParsedResultTestCase.testEmailDocomo,1,19,8,2,1,0.10,17,133,0,25,24,0,5,0.51,0.00
com.google.zxing.aztec.encoder.EncoderTest.testEncodeDecode3,2,84,16,5,2,0.03,21,808,1,344,193,0,14,0.64,0.00
com.google.zxing.qrcode.encoder.EncoderTestCase.testMinimalEncoder39,0,35,9,3,3,0.05,6,305,0,94,68,0,11,0.58,0.00
com.google.zxing.oned.UPCABlackBox3ReflectiveTestCase.testBlackBox,4,340,86,20,1,0.00,225,4497,0,850,1992,1,85,0.30,0.01
com.google.zxing.client.result.ParsedReaderResultTestCase.testVEvent,1,46,26,2,1,0.01,41,621,0,71,72,7,18,0.50,0.28
com.google.zxing.oned.rss.expanded.RSSExpandedImage2binaryTestCase.testDecodeRow2binary2,4,49,16,6,1,0.11,51,542,0,264,123,0,9,0.68,0.00
com.google.zxing.web.ServletContextLogHandlerTestCase.testLogHandler,1,3,1,1,1,1.00,7,14,0,1,2,1,0,0.33,1.00
