TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
redis.clients.jedis.ACLJedisSentinelPoolTest.repeatedSentinelPoolInitialization,1,127,23,3,1,0.03,14,849,1,0.00,0.00
redis.clients.jedis.JedisPooledTest.shouldThrowExceptionForInvalidURI,0,6,3,2,1,0.00,1,39,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.setAndgetrange,0,65,20,5,1,0.02,14,297,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testMigrate,3,156,32,6,1,0.06,100,901,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusByMemberReadonlyBinary,0,83,27,7,1,0.06,33,395,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.mset,1,80,19,3,1,0.06,25,478,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lmpop,1,87,23,3,1,0.06,38,510,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sscanMatch,1,78,24,7,1,0.04,33,346,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.nullKeys,3,100,22,4,1,0.04,64,651,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.decrWrongValue,0,56,19,5,1,0.01,11,294,1,0.00,0.00
redis.clients.jedis.ACLJedisSentinelPoolTest.returnResourceShouldResetState,1,154,29,3,1,0.03,21,937,1,0.00,0.00
redis.clients.jedis.ShardingTest.tryShardingWithMurmur,3,108,27,5,1,0.05,26,673,0,0.00,0.00
redis.clients.jedis.PipeliningTest.testEvalKeyAndArgWithBinary,1,93,21,3,1,0.10,23,545,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.restoreParams,2,106,22,4,1,0.11,50,577,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSetSlotMigrating,1,59,14,3,1,0.06,18,382,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.ltrim,1,96,21,3,1,0.08,47,516,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zpopmin,3,100,25,5,1,0.08,43,556,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.renameOldAndNewAreTheSame,0,61,19,5,1,0.03,27,262,1,0.00,0.00
redis.clients.jedis.JedisSentinelTest.sentinelMonitor,1,44,14,3,1,0.05,19,361,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.lcs,0,74,24,7,1,0.04,20,377,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killAddrIpPort,3,83,18,4,1,0.09,36,512,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sortBy,2,105,23,4,1,0.10,64,537,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.psubscribeMany,2,80,17,3,1,0.07,26,536,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.decrWrongValue,1,75,18,3,1,0.06,11,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterAddSlotsAndDelSlots,1,50,14,3,1,0.05,14,333,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.addAndRemoveUser,1,76,17,3,1,0.08,17,474,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateReplace,3,99,21,4,1,0.10,32,539,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.getDB,1,65,15,3,1,0.08,26,408,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.srandmember,0,84,26,5,1,0.03,44,353,1,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.setAndgetbit,1,81,18,3,1,0.07,13,463,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberReadonly,1,100,26,5,1,0.09,33,577,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrangeByLex,0,81,24,5,1,0.01,35,440,1,0.00,0.00
redis.clients.jedis.JedisPooledTest.checkResourceWithConfig,1,71,19,4,1,0.07,7,461,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptEvalReturnNullValues,1,85,21,3,1,0.06,28,499,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.llenNotOnList,1,81,18,3,1,0.07,33,483,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.strAlgoLcsWithLen,2,68,15,3,1,0.07,21,466,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zpopmax,2,71,23,6,1,0.02,56,332,1,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.geoadd,2,84,19,3,1,0.07,29,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.bitpos,3,85,21,4,1,0.07,29,478,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.nullKeys,3,98,21,4,1,0.04,64,654,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zinter,3,91,30,7,1,0.04,55,400,1,0.00,0.00
redis.clients.jedis.util.JedisClusterCRC16Test.testBinaryHashtagGetSlot,0,3,1,1,1,0.75,10,20,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.georadiusStoreBinary,4,140,36,6,1,0.04,67,851,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.testResetValidPassword,3,102,24,5,1,0.03,14,611,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.sendCommandTest,1,71,15,3,1,0.07,41,455,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hvals,1,87,20,3,1,0.07,37,507,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.rename,0,70,20,5,1,0.03,33,302,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryScriptKill,3,119,28,5,1,0.03,53,790,0,0.00,0.00
redis.clients.jedis.modules.json.Path2Test.equals,1,4,1,1,1,0.80,4,21,1,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateAuth2,3,99,21,4,1,0.10,42,540,0,0.00,0.00
redis.clients.jedis.JedisSentinelPoolTest.returnResourceShouldResetState,2,155,29,3,1,0.03,25,962,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.strlen,0,57,20,5,1,0.02,24,268,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setAndPxat,1,88,22,4,1,0.07,26,501,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterSoftReset,1,56,15,3,1,0.06,16,371,0,0.00,0.00
redis.clients.jedis.resps.TupleTest.compareEqual,1,5,3,2,2,0.04,8,30,1,0.00,0.00
redis.clients.jedis.ProtocolTest.nullMultiBulkReply,1,7,2,2,1,0.02,5,54,1,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sintercard,1,87,19,3,1,0.08,39,472,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testIncr,3,126,31,5,1,0.04,56,776,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.keys,0,72,23,5,1,0.02,46,332,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterEpoch,1,43,13,3,1,0.04,16,317,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sadd,1,77,18,3,1,0.06,29,456,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.discard,3,66,18,3,1,0.07,17,445,1,0.00,0.00
redis.clients.jedis.modules.search.SchemaTest.printSchemaTest,1,17,9,2,2,0.34,14,77,1,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclLoadTest,1,65,16,3,1,0.06,14,441,0,0.00,0.00
redis.clients.jedis.modules.json.Path2Test.test,1,2,1,1,1,1.00,8,13,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.incr,1,73,18,3,1,0.06,11,451,0,0.00,0.00
redis.clients.jedis.PipeliningTest.waitReplicas,2,91,21,3,1,0.08,17,544,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateMulti,3,100,21,4,1,0.09,34,543,0,0.00,0.00
redis.clients.jedis.PipeliningTest.pipelineResponseWithData,1,92,23,3,1,0.09,14,553,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.bzpopmax,2,101,26,5,1,0.06,35,571,0,0.00,0.00
redis.clients.jedis.commands.jedis.VariadicCommandsTest.zadd,1,78,18,3,1,0.06,34,461,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberBinary,1,101,26,5,1,0.09,33,578,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.checkPoolRepairedWhenJedisIsBroken,2,106,22,3,1,0.04,10,596,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.startWithUrl,2,117,22,3,1,0.05,9,670,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.ping,1,61,15,3,1,0.07,25,401,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSetSlotNode,1,55,14,3,1,0.05,16,368,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientPauseAll,1,82,20,3,1,0.06,25,480,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xaddWithParams,3,105,25,5,1,0.08,55,589,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.save,1,61,15,3,1,0.07,14,400,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.functionKillWithoutRunningFunction,1,80,19,3,1,0.06,30,498,0,0.00,0.00
redis.clients.jedis.modules.json.Path2Test._null,0,0,0,0,0,0.00,1,11,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.readwrite,1,63,15,3,1,0.06,13,438,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.pipelineBinarySafeHashCommands,4,161,39,5,1,0.07,93,946,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclCatTest,1,76,17,3,1,0.07,20,507,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lrange,1,87,20,3,1,0.07,63,503,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMember,1,100,26,5,1,0.09,33,577,0,0.00,0.00
redis.clients.jedis.JedisTest.startWithUri,3,93,19,3,1,0.08,16,555,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrangeByLex,1,83,20,3,1,0.06,35,499,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.smismember,0,67,20,5,1,0.02,25,300,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zscore,1,86,20,3,1,0.08,37,490,0,0.00,0.00
redis.clients.jedis.JedisSentinelPoolTest.initializeWithNotAvailableSentinelsShouldThrowException,2,34,8,2,1,0.06,17,292,1,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.customClientNameNoSSL,2,98,19,3,1,0.04,5,583,1,0.00,0.00
redis.clients.jedis.ACLJedisSentinelPoolTest.initializeWithNotAvailableSentinelsShouldThrowException,0,56,14,3,1,0.04,17,427,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zscore,0,68,21,5,1,0.03,37,306,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrangeByLexBinary,0,66,21,5,1,0.02,37,308,1,0.00,0.00
redis.clients.jedis.ConnectionTest.checkUnkownHost,1,9,4,2,1,0.33,7,109,1,0.00,0.00
redis.clients.jedis.ShardingTest.tryShardingWithMD5,3,106,27,5,1,0.05,25,659,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.getSet,0,58,19,5,1,0.02,24,286,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.spopWithCount,0,75,23,5,1,0.02,102,335,1,0.00,0.00
redis.clients.jedis.modules.json.PathTest.testStaticFactoryMethod,0,3,1,1,1,0.67,3,6,1,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sinter,1,92,22,3,1,0.07,51,518,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientId,2,76,16,3,1,0.09,28,472,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.georadiusStore,4,138,36,6,1,0.04,63,839,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.constructorPoolConfig,2,132,31,4,1,0.08,68,782,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.canRetrieveUnsetKey,3,120,30,4,1,0.08,59,737,0,0.00,0.00
redis.clients.jedis.collections.SetFromListTest.serialize,0,5,1,1,1,0.00,16,16,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sscan,1,94,23,6,1,0.06,29,524,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitposWithNoMatchingBitExistWithinRange,1,65,22,6,1,0.02,15,292,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitOp,0,65,21,5,1,0.02,20,299,1,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.securePoolNonSSL,2,102,21,3,1,0.04,9,584,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryUsageBinary,1,86,20,3,1,0.08,21,486,0,0.00,0.00
redis.clients.jedis.util.JedisURIHelperTest.shouldGetUserAndPasswordFromURIWithCredentials,0,2,1,1,1,1.00,5,11,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.checkCloseableConnections,2,104,21,3,1,0.04,9,617,1,0.00,0.00
redis.clients.jedis.PipeliningTest.pipelineWithPubSub,1,83,21,3,1,0.10,15,499,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setAndExat,0,69,23,6,1,0.03,26,316,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterGetKeysInSlot,1,57,15,3,1,0.06,16,375,0,0.00,0.00
redis.clients.jedis.JedisPoolTest.testResetValidPassword,3,110,21,3,1,0.04,13,653,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.rpop,1,93,22,3,1,0.08,45,511,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberStoreBinary,1,92,23,4,1,0.07,29,535,0,0.00,0.00
redis.clients.jedis.ShardedConnectionTest.checkConnections,2,109,27,5,1,0.04,14,674,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testThrowMovedException,1,70,16,3,1,0.06,63,457,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sunionstore,0,79,23,5,1,0.03,57,341,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSlots,1,60,14,3,1,0.05,26,387,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.testBitfieldReadonly,0,62,19,5,1,0.02,18,327,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testRecalculateSlotsWhenMoved,3,146,32,6,1,0.04,74,927,1,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.smembers,1,91,22,3,1,0.07,49,515,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setIfExistAndGet,1,92,22,4,1,0.07,26,523,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sortLimit,2,92,22,4,1,0.07,50,517,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.customClientName,2,98,19,3,1,0.04,5,583,1,0.00,0.00
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfadd,1,73,18,3,1,0.06,13,451,0,0.00,0.00
redis.clients.jedis.JedisSentinelTest.sentinelFailover,3,69,17,3,1,0.05,38,519,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptLoad,1,83,20,3,1,0.07,23,491,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopyReplace,3,100,21,4,1,0.10,34,541,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zremrangeByLex,0,64,20,5,1,0.02,32,314,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testJedisClusterException,3,101,23,4,1,0.04,60,657,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.psetex,1,76,19,3,1,0.06,13,455,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.geoaddWithParams,1,73,22,6,1,0.05,33,313,1,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.bitposWithNoMatchingBitExist,1,79,20,3,1,0.07,15,460,0,0.00,0.00
redis.clients.jedis.ShardingTest.testGeneralCommand,2,110,28,5,1,0.04,14,675,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lindex,1,86,20,3,1,0.07,33,484,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xack,1,105,28,5,1,0.07,19,595,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclUsers,1,73,17,3,1,0.07,13,467,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.testTransactionWithGeneralCommand,3,113,25,3,1,0.09,35,606,1,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberStore,1,90,23,4,1,0.07,26,542,0,0.00,0.00
redis.clients.jedis.PipeliningTest.testCloseable,2,84,21,3,1,0.09,18,516,0,0.00,0.00
redis.clients.jedis.PipeliningTest.testEvalNestedLists,1,87,21,3,1,0.09,17,541,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.rpoplpush,1,93,22,3,1,0.08,59,511,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.configSetBinary,1,72,16,3,1,0.08,15,456,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrangebyscore,0,80,22,5,1,0.05,82,333,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.incrBy,1,74,18,3,1,0.06,24,452,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.execFail,1,85,20,3,1,0.07,31,530,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testJedisClusterException2,3,99,22,4,1,0.04,60,660,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.smove,0,78,23,5,1,0.03,63,338,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.getEx,1,96,22,4,1,0.09,38,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zpopmax,3,89,22,4,1,0.07,56,516,0,0.00,0.00
redis.clients.jedis.TupleSortedSetTest.testBinary,2,88,24,4,1,0.05,36,528,1,0.00,0.00
redis.clients.jedis.JedisTest.failWhenSendingNullValues,1,64,16,3,1,0.06,8,417,1,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hexists,1,83,19,3,1,0.07,30,469,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclGetUser,1,84,17,4,1,0.08,27,518,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killAddrBinary,3,83,18,4,1,0.09,34,512,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.incrWrongValue,0,55,19,5,1,0.01,24,289,1,0.00,0.00
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfcount,1,75,18,3,1,0.06,17,454,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killIdBinary,3,83,18,4,1,0.09,34,512,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.expire,0,69,21,5,1,0.03,31,284,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.pipelineResponse,4,199,43,5,1,0.08,97,1012,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.incrByFloat,1,77,19,3,1,0.06,24,478,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.getSetParams,4,129,34,5,1,0.08,71,770,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.testEvalKeyAndArg,3,128,31,4,1,0.08,68,750,0,0.00,0.00
redis.clients.jedis.JedisTest.shouldNotUpdateDbIndexIfSelectFails,1,67,15,3,1,0.07,16,445,1,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverMaster,1,48,12,2,1,0.05,18,378,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sortStore,1,92,21,3,1,0.08,49,512,0,0.00,0.00
redis.clients.jedis.ConnectionTest.checkCloseable,1,12,5,2,1,0.25,8,146,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zaddWithParams,1,114,23,4,1,0.12,65,557,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.nonDefaultDatabase,3,110,21,3,1,0.04,9,624,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.setAndGet,1,77,18,3,1,0.06,14,473,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.commandCount,1,66,16,3,1,0.07,24,422,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.testCloseable,2,89,20,3,1,0.07,31,563,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.functionLoadAndDelete,1,87,19,3,1,0.09,31,474,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.spopWithCount,1,92,22,3,1,0.07,102,516,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sinterstore,1,96,22,3,1,0.07,53,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sismember,1,82,19,3,1,0.07,29,464,0,0.00,0.00
redis.clients.jedis.JedisTest.connectWithConfigInterface,1,74,16,3,1,0.08,17,416,1,0.00,0.00
redis.clients.jedis.modules.json.Path2Test.root,1,3,1,1,1,0.22,5,20,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitpos,2,67,22,6,1,0.03,29,294,1,0.00,0.00
redis.clients.jedis.JedisPooledTest.allowUrlWithNoDBAndNoPassword,2,30,8,4,1,0.03,4,160,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.blpopDouble,0,77,22,6,1,0.03,53,343,1,0.00,0.00
redis.clients.jedis.resps.ResponsesToStringTest.KeyedListElementTest,1,0,0,0,0,0.00,11,4,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.monitor,3,80,19,3,1,0.08,29,503,0,0.00,0.00
redis.clients.jedis.ConnectionTest.connectIfNotConnectedWhenSettingTimeoutInfinite,1,15,6,2,1,0.15,7,164,1,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.bitOpBinary,1,88,22,3,1,0.07,23,489,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testMovedExceptionParameters,2,73,17,4,1,0.07,71,464,1,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.startWithUrl,2,117,22,3,1,0.05,12,670,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.rpoplpush,0,76,23,5,1,0.03,59,328,1,0.00,0.00
redis.clients.jedis.JedisPooledTest.startWithUrlString,2,110,25,5,1,0.04,8,644,1,0.00,0.00
redis.clients.jedis.modules.graph.PathBuilderTest.testPathBuilderArgumentsException,1,0,0,0,0,0.00,18,3,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.decrByWrongValue,1,75,18,3,1,0.06,11,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclSaveTest,1,65,16,3,1,0.06,14,441,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.dumpAndRestore,0,74,20,5,1,0.04,31,308,1,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribe,2,79,17,3,1,0.07,33,535,0,0.00,0.00
redis.clients.jedis.resps.TupleTest.compareSameScore,1,5,3,2,2,0.04,8,30,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.dbSize,0,62,20,5,1,0.02,28,277,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.incrByFloat,1,76,19,3,1,0.06,11,477,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribeLazily,2,83,17,3,1,0.10,34,547,0,0.00,0.00
redis.clients.jedis.JedisSentinelPoolTest.testResetValidPassword,4,145,26,3,1,0.03,22,919,1,0.00,0.00
redis.clients.jedis.PipeliningTest.testEvalshaKeyAndArg,1,101,22,3,1,0.10,24,581,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusStore,2,93,24,4,1,0.07,27,555,0,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.testBinaryBitfieldReadonly,1,79,18,3,1,0.07,15,469,0,0.00,0.00
redis.clients.jedis.collections.SetFromListTest.iteration,0,2,1,1,1,0.00,14,7,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.getNumActiveWhenPoolIsClosed,1,61,19,4,1,0.06,7,444,1,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hscan,1,94,23,6,1,0.06,25,529,0,0.00,0.00
redis.clients.jedis.HostAndPortTest.checkFromWithoutPort,0,1,1,1,1,1.00,4,4,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitposBinary,2,68,22,6,1,0.03,29,295,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.decrWrongValue,0,55,19,5,1,0.01,24,289,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setAndKeepttl,0,72,23,6,1,0.04,29,320,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineGeo,8,182,43,6,1,0.11,109,942,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.incr,0,53,19,5,1,0.02,24,253,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.smembers,0,74,23,5,1,0.02,49,334,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.infinity,0,68,24,6,1,0.02,33,327,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineSort,4,135,34,5,1,0.09,78,768,0,0.00,0.00
