TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.eclipse.californium.core.coap.RequestTest.testSetURIRejectsUnresolvableHost,0,6,3,1,1,0.00,2,61,1,0.00,0.00
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testNullHttpCode,4,18,2,1,1,0.03,10,232,1,0.00,0.00
org.eclipse.californium.scandium.dtls.x509.CertificateConfigurationHelperTest.testWithKeyManagerEcdsaOnly,2,34,11,4,2,0.06,16,299,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreTypeWithInvalidEnding,0,2,1,1,1,0.61,14,33,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerPskTimeout[cid = null],7,633,117,8,1,0.05,381,5034,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384],4,92,19,3,2,0.36,66,514,1,0.00,0.00
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteBytes,1,11,2,1,1,0.51,13,84,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreCtxTest.testCommonIV,1,8,3,2,2,0.02,21,146,1,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TlsCorrelationTest.testClientSideServerPrincipal,2,38,17,1,1,0.12,91,428,0,0.00,0.00
org.eclipse.californium.elements.DtlsEndpointContextMatcherTest.testRelaxedWithScopedConnectionEndpointContext,8,16,8,2,1,0.19,93,122,0,0.00,0.00
org.eclipse.californium.scandium.dtls.ReassemblingHandshakeMessageTest.testReassembleIncompleteFragmentedHandshakeMessages,2,14,5,1,1,0.58,27,97,1,0.00,0.00
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapOptionsContentFormatIgnored,4,19,2,1,1,0.32,11,325,1,0.00,0.00
org.eclipse.californium.core.server.CoapServerTest.testDestroyWithoutStart,1,17,4,2,1,0.26,28,145,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsPskCipherSuitesWhenPskStoreIsSet,1,36,13,4,4,0.50,14,421,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreType,1,7,2,1,1,0.24,21,89,1,0.00,0.00
org.eclipse.californium.core.network.serialization.DataParserTest.testParseMessageDetectsIllegalCodeClass[0],0,16,8,3,2,0.43,38,86,1,0.00,0.00
org.eclipse.californium.core.test.ResourceAttributesTest.testDiscovery,2,37,7,3,1,0.06,31,212,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeytManagerNullPrivateKey,0,9,3,1,1,0.43,4,132,1,0.00,0.00
org.eclipse.californium.core.coap.CoapTest.testIsRequest,0,1,1,1,1,1.00,6,1,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testGetMaximumFragmentLengthReturnsDefaultValueForUnknownPeer,3,119,24,6,1,0.28,77,1035,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerBackOffRetransmission[cid = null],9,754,113,9,1,0.07,482,6105,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testClientExtCertificateValidationWithTrust,0,14,5,1,1,0.52,67,249,1,0.00,0.00
org.eclipse.californium.core.network.InMemoryMessageExchangeStoreTest.testRegisterOutboundRequestRejectsOtherRequestWithAlreadyUsedMid,3,73,17,4,3,0.15,70,674,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificates,0,6,2,1,1,0.30,9,80,1,0.00,0.00
org.eclipse.californium.core.coap.UriQueryParameterTest.testGetArgumentAsIntegerFailsNoNumber,1,4,1,1,1,0.17,10,33,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[1],0,22,6,2,1,0.57,25,121,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorSupressAutoResumesSession[setup = PSK-async-master],4,635,102,9,1,0.09,231,5441,1,0.00,0.00
org.eclipse.californium.scandium.dtls.x509.CertificateConfigurationHelperTest.testRsaCertificateChainWithoutKeyUsageSupportsClientAndServer,1,25,8,4,2,0.12,15,209,1,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.testEarlyNegotiationWithoutStrictBlock2,2,377,68,9,1,0.04,175,2889,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCM8Cryption[2],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.elements.util.SerializationUtilTest.testAddressIpv6,2,31,6,1,1,0.19,21,234,1,0.00,0.00
org.eclipse.californium.core.multicast.MulticastTest.clientUnicastError,2,360,73,10,1,0.03,78,2874,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testClientProbesResumeReceivingMessagesInBadOrderDuringHandshake[cid = null],10,804,121,9,1,0.06,482,6536,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testGenerateValidationCertPathForSingleCertificateAndUnknownIssuer,0,10,4,1,1,0.36,27,161,1,0.00,0.00
org.eclipse.californium.elements.config.ConfigurationTest.testConfigurationTime,1,40,10,3,1,0.18,50,370,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[8],0,3,2,2,1,1.00,40,13,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorPerformsFullHandshakeWhenResumingWithExtendedMasterSecret[setup = PSK-async-master],5,727,116,9,1,0.08,282,6006,1,0.00,0.00
org.eclipse.californium.core.network.UdpMatcherTest.testReceiveResponseRejectsWithEndpointContext,6,71,19,5,4,0.16,93,670,1,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.singleServerManyClients[5],2,28,12,1,1,0.22,96,258,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[7],0,3,2,2,1,1.00,40,13,1,0.00,0.00
org.eclipse.californium.scandium.auth.PrincipalSerializerTest.testSerializedPSKIdentityWithoutHostCanBeDeserialized,0,5,2,1,1,0.53,11,40,1,0.00,0.00
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testHttpMethod,4,19,2,1,1,0.03,10,233,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testGETEarlyNegotiation,9,380,66,7,4,0.10,432,2734,0,0.00,0.00
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwisePostProxyClientBW,2,136,25,2,2,0.02,123,1394,0,0.00,0.00
org.eclipse.californium.elements.util.StatisticTest.testRandom,1,5,2,1,1,0.95,15,77,1,0.00,0.00
org.eclipse.californium.core.observe.ObserveRelationTest.testNotEstablished,2,60,12,4,4,0.16,43,500,1,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.serverClientPingPong[7],2,31,13,1,1,0.18,88,293,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[2],0,13,6,2,1,0.05,28,130,1,0.00,0.00
org.eclipse.californium.elements.util.Base64Test.testEncodeBytesRecognizesNoPaddingOption[1],0,5,1,1,1,0.01,12,86,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testPUTWithBegining413WithoutOptionTurnInBlockPUTWith413Again,9,368,66,7,4,0.09,433,2661,0,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CCM],5,93,24,3,2,0.33,66,602,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[10],0,22,6,2,1,0.57,25,115,1,0.00,0.00
org.eclipse.californium.core.test.RequestPayloadTest.testGetWithForcedPayload[bodySize = 10],2,336,60,9,1,0.01,36,2416,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testStartStopWithNewAddress,4,772,120,7,1,0.07,177,6345,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordBytesFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8],5,93,24,3,2,0.33,56,602,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentAdditionalData[1],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testPrivateKeyAlgorithmRSA,0,29,9,1,1,0.14,5,315,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.SupportedGroupTest.testPublicKeyEncoding,1,11,4,1,1,0.24,11,64,0,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testDefaultMaxFragmentLengthCompliesWithSpec,2,16,7,3,2,0.74,32,86,1,0.00,0.00
org.eclipse.californium.core.server.ServerMessageDelivererTest.testDeliverResponseProcessesResponseAfterPreDeliverResponse,5,43,14,3,3,0.31,41,332,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.setObserveCancelFailsForNonGetRequest,1,2,2,1,1,0.80,10,19,1,0.00,0.00
org.eclipse.californium.scandium.dtls.HandshakerTest.testHandleFragmentationReassemblesMessagesSentInOrder,6,138,33,5,3,0.12,74,1078,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerResumeVerifierTimeout[cid = null],8,739,120,8,1,0.04,412,5720,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ResponseRetransmissionTest.testGETResponseSendError,11,347,68,11,1,0.06,380,2580,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsMissingPskStore,0,15,5,2,2,0.66,11,298,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentBytesFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8],5,96,24,3,2,0.32,68,585,1,0.00,0.00
org.eclipse.californium.core.test.OptionTest.testIsUriOption,0,1,1,1,1,1.00,24,2,0,0.00,0.00
org.eclipse.californium.core.server.ServerSerializationTest.testEncryptedSaveAndUnencryptedLoad,2,63,21,6,1,0.16,81,679,0,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildAllowsForAnonymousClientWithRpkTrust,0,44,13,5,3,0.04,12,447,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCertificateChainMissingAlias,0,2,1,1,1,0.00,1,26,1,0.00,0.00
org.eclipse.californium.scandium.dtls.SignatureAndHashAlgorithmTest.testSignatureAndHashs,1,12,7,2,1,0.31,29,68,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCMCryption[2],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testRetransmissionNoEcc,5,376,68,6,1,0.13,229,3347,1,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testSessionCanBeResumedFromSession,4,38,9,3,2,0.45,40,183,1,0.00,0.00
org.eclipse.californium.core.network.InMemoryMessageExchangeStoreTest.testRegisterOutboundRequestAcceptsRetransmittedRequest,3,74,17,4,3,0.15,67,668,1,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.test_POST_long_short,2,453,72,9,1,0.04,161,3376,0,0.00,0.00
org.eclipse.californium.core.test.NoResponseServerClientTest.testConSeparateNoResponse,8,369,76,9,1,0.08,134,2640,1,0.00,0.00
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADVersionInvalid,1,10,4,2,2,0.31,9,168,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[7],0,22,6,2,1,0.57,26,121,1,0.00,0.00
org.eclipse.californium.core.network.CoapEndpointTest.testInboxImplRejectsMalformedRequest,1,149,40,6,3,0.09,66,1142,1,0.00,0.00
org.eclipse.californium.scandium.dtls.AlertMessageTest.testSerializeWithHandshakeException,2,3,2,1,1,1.00,15,21,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testClientProbesResumeTimeout[cid = null],10,778,116,9,1,0.06,453,6373,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[10],0,22,6,2,1,0.57,26,121,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorResumesSessionFromExistingConnection[setup = PSK-sync-master],4,649,102,9,1,0.09,246,5654,1,0.00,0.00
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteOdd,1,9,2,1,1,0.55,12,69,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testClientProbesFull[cid = null],9,756,110,9,1,0.07,479,6124,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[6],0,22,6,2,1,0.57,26,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ServerHandshakerTest.testReceiveClientHelloDoesNotNegotiateNullCipher,4,156,40,5,3,0.10,99,1527,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithoutTrust,0,11,4,1,1,0.57,28,230,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testFastFastCryption[9],0,13,6,2,1,0.05,28,130,1,0.00,0.00
org.eclipse.californium.core.test.OptionTest.testLocationOptions,1,10,2,1,1,0.19,21,92,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testResumeFinishedMessageRetransmission[cid = null],8,729,116,8,1,0.04,408,5681,1,0.00,0.00
org.eclipse.californium.core.network.GroupedMessageIdTrackerTest.testInvalidinitialMid,1,4,3,2,2,0.15,36,68,0,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testUpdate,1,19,3,1,1,0.52,92,102,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadPemTrustedCertificates,0,18,6,1,1,0.10,8,241,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresPrivateKey,0,5,5,2,2,0.06,11,113,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentAllLengthFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8],5,98,24,3,2,0.33,64,589,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testAtomicBlockwisePOSTWithBlockwiseResponse,9,407,69,8,1,0.09,487,2895,0,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureInputStreamFactoryWithoutFactory,0,2,1,1,1,0.61,14,33,1,0.00,0.00
org.eclipse.californium.elements.UDPConnectorTest.testMessageToPortZeroFails,2,27,12,3,1,0.26,308,269,1,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testSessionWithServerNamesCanBeResumedFromSerializedSessionTicket,3,64,17,4,3,0.34,49,410,1,0.00,0.00
org.eclipse.californium.core.coap.UriQueryParameterTest.testGetArgument,1,2,1,1,1,0.86,9,28,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256and128CryptionFails[0],0,11,6,2,1,0.04,28,129,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsSingleParameterWithoutAlias,0,4,2,1,1,0.00,1,77,1,0.00,0.00
org.eclipse.californium.core.network.EndpointManagerTest.testGetDefaultCoapsOverTcpEndpoint,1,61,19,5,3,0.22,48,567,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ServerNameExtensionTest.testEmptyServerNameExtensionContainsNoNames,0,4,1,1,1,1.00,9,8,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testGenerateTruncatedCertPath,0,9,4,1,1,0.47,28,142,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testConnectorSendsHelloVerifyRequestWithoutCreatingSession,4,238,53,6,1,0.20,204,2052,1,0.00,0.00
org.eclipse.californium.core.network.serialization.DataParserTest.testParseMessageDetectsMalformedToken[0],0,8,5,3,2,0.49,41,68,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ClientHelloTest.testConstructorAddsEccExtensionsForEccBasedCipherSuites,1,16,9,2,1,0.04,14,111,1,0.00,0.00
org.eclipse.californium.scandium.dtls.SignatureAndHashAlgorithmTest.testGetSignatureAlgorithms,0,11,6,3,2,0.14,8,81,1,0.00,0.00
org.eclipse.californium.core.network.InMemoryMessageIdProviderTest.testNullTrackerGetNextMessageIdReturnsMid,1,8,5,2,2,0.16,50,121,1,0.00,0.00
org.eclipse.californium.core.network.stack.CoapTcpStackTest.sendRequestExpectSent,3,54,16,3,2,0.10,39,323,0,0.00,0.00
org.eclipse.californium.scandium.dtls.ClientHandshakerTest.testClientReceivesBrokenServerHello,6,267,58,5,3,0.08,97,2242,1,0.00,0.00
org.eclipse.californium.scandium.dtls.x509.CertificateConfigurationHelperTest.testTrustedRsaCertificatesSupportsClientAndServer,1,18,7,4,2,0.07,15,127,1,0.00,0.00
org.eclipse.californium.core.coap.LinkFormatTest.testSerializeWithMatchingLink,1,39,6,3,1,0.11,42,211,1,0.00,0.00
org.eclipse.californium.core.network.NullMessageIdTrackerTest.testGetNextMessageInRange,1,3,2,1,1,0.92,33,22,1,0.00,0.00
org.eclipse.californium.core.coap.UriQueryParameterTest.testGetArgumentAsLongWithMinimumFailsDefault,1,2,1,1,1,0.50,10,29,1,0.00,0.00
org.eclipse.californium.oscore.OSSerializerTest.testserializeConfidentialDataNullPayload,1,9,5,2,2,0.12,8,182,1,0.00,0.00
org.eclipse.californium.scandium.dtls.HandshakerTest.testProcessMessageBuffersFinishedMessageUntilChangeCipherSpecIsReceived,7,172,39,5,3,0.13,100,1425,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentLengthFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CCM],5,98,24,3,2,0.33,61,589,1,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testDsaKeyAlgorithmGenerated,0,25,8,1,1,0.21,20,222,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeyManagerEmptyCertChain,0,9,3,1,1,0.43,4,132,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithIntermediateTrustFails,0,14,4,1,1,0.51,35,252,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ObserveServerSideTest.testGetNONNotifyCON,6,344,64,9,1,0.06,427,2215,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[8],0,22,6,2,1,0.57,26,121,1,0.00,0.00
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetMtu,0,4,1,1,1,0.05,28,116,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreTest.testAADGenerationVector,2,18,5,2,2,0.15,28,257,0,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPublicKey,0,42,13,1,1,0.04,4,419,1,0.00,0.00
org.eclipse.californium.core.test.OptionTest.testIsSingleValue,0,1,1,1,1,1.00,22,3,0,0.00,0.00
org.eclipse.californium.scandium.DtlsManagedClusterConnectorTest.testCidLoadBalancer[$0],6,699,110,7,1,0.06,194,5647,1,0.00,0.00
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetIpv6Scopes,0,9,3,1,1,0.15,12,172,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testNoRenegotiationAllowed,7,734,110,6,1,0.08,180,6022,1,0.00,0.00
org.eclipse.californium.scandium.dtls.HelloExtensionsTest.testToByteArrayReturnsEmptyByteArrayIfNoExtensionsAreSet,1,1,1,1,1,1.00,12,9,1,0.00,0.00
org.eclipse.californium.scandium.dtls.PskPublicInformationTest.testPublicInformationFromByteArrayNull,0,1,1,1,1,1.00,6,3,1,0.00,0.00
org.eclipse.californium.core.network.serialization.DataParserTest.testParseMessageDetectsMalformedToken[1],0,4,3,2,1,0.54,41,50,1,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUpdatedCacheTest.testMultipleIteratorsPut,1,22,7,1,1,0.37,113,118,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[9],0,3,2,2,1,0.15,21,13,1,0.00,0.00
org.eclipse.californium.core.network.GroupedMessageIdTrackerTest.testGetNextMessageIdAlignedRangeRollover,1,5,4,2,2,0.30,59,80,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[9],0,22,6,2,1,0.57,25,121,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[0],0,3,2,2,1,0.15,21,13,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[8],0,22,6,2,1,0.57,26,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ReassemblingHandshakeMessageTest.testReassembleFragmentedHandshakeMessagesOverlappingUnordered,2,16,5,1,1,0.57,60,104,1,0.00,0.00
org.eclipse.californium.scandium.dtls.PskPublicInformationTest.testPublicInformationNormalize,1,2,1,1,1,1.00,8,12,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsEcdheCipherSuiteWhenKeysAreSet,1,68,18,5,3,0.33,14,593,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testServerLargeCertificateValidationWithTrust,0,14,5,1,1,0.52,70,249,1,0.00,0.00
org.eclipse.californium.core.server.ServerSerializationTest.testEncryptedSaveAndLoadWrongKey,2,64,21,6,1,0.15,82,682,0,0.00,0.00
org.eclipse.californium.scandium.dtls.ReassemblingHandshakeMessageTest.testDifferentMessageSeqn,2,10,4,1,1,0.75,21,80,1,0.00,0.00
org.eclipse.californium.core.coap.CoapTest.testResponseCode,0,6,2,1,1,0.17,7,41,0,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSContextTest.testEpochSwitchResetsReceiveWindow,4,95,19,4,3,0.29,60,661,1,0.00,0.00
org.eclipse.californium.core.network.InMemoryMessageIdProviderTest.testGetNextMessageIdIfMaxPeersIsReachedWithStaleEntry,1,8,5,2,2,0.14,50,132,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadKeyManager,0,7,2,1,1,0.34,6,91,1,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testPrivateKeyAlgorithmDsa,0,29,9,1,1,0.14,5,315,1,0.00,0.00
org.eclipse.californium.elements.util.StringUtilTest.testGetUriHostname,0,1,1,1,1,1.00,10,24,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testSetOptionsCompliesWithRfcExample,0,26,5,1,1,0.13,14,202,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordBytesFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256],5,89,20,3,2,0.39,56,499,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[0],0,23,6,2,1,0.56,25,116,1,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testIteratorWhenExpired,1,19,4,1,1,0.31,100,110,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.test2ConsecutiveCompleteGET,9,401,70,7,4,0.08,444,2920,0,0.00,0.00
org.eclipse.californium.core.test.lockstep.ClusteringTest.testCancellingNotification,9,406,77,8,4,0.07,515,2808,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testConnectorTerminatesConnectionOnReceivingFatalAlert,5,742,110,6,1,0.08,175,6100,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testClientHelloRetransmissionDoNotRestartHandshake,7,434,77,6,1,0.11,250,3877,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[9],0,3,2,2,1,1.00,40,13,1,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.singleServerManyClients[7],2,28,12,1,1,0.22,96,258,0,0.00,0.00
org.eclipse.californium.oscore.EndpointContextInfoTest.testEndpointContextInfoSendingRequest,1,134,25,2,2,0.01,100,1386,0,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.onConnect[0],2,28,12,1,1,0.21,85,258,0,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testReloadEcdsaSession,3,59,17,4,3,0.29,38,441,1,0.00,0.00
org.eclipse.californium.proxy2.http.CrossProtocolTranslatorTest.testCoapResponseCode,4,19,2,1,1,0.02,15,235,1,0.00,0.00
org.eclipse.californium.elements.util.StringUtilTest.testBase64String2ByteArrayIllegalCharacter,0,5,2,1,1,0.11,5,101,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ObserveServerSideTest.testNONWithBlock,6,396,70,9,1,0.06,485,2546,0,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.test_POST_long_long,2,471,73,9,1,0.03,162,3583,0,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testLateNegotiationInTheMiddle,9,379,67,7,4,0.09,441,2690,0,0.00,0.00
org.eclipse.californium.core.test.ResourceAttributesTest.testDiscoveryFiltering,2,62,12,3,1,0.09,29,438,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[6],0,22,6,2,1,0.57,25,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.CookieGeneratorTest.testCookieGeneratorGeneratesSameCookie,2,51,22,4,1,0.04,17,263,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeytManagerNullCertChain,0,9,3,1,1,0.43,4,132,1,0.00,0.00
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testHttp2CoapLocalUri,4,22,3,1,1,0.20,14,442,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorSupressAutoResumesSession[setup = PSK-sync-master],4,626,102,9,1,0.09,229,5382,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[5],0,22,6,2,1,0.57,26,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentKey[0],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testGetRawCodeReturnsZeroForNullCode,1,1,1,1,1,1.00,5,13,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testTooShortNonce[0],0,5,3,2,1,0.06,27,68,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentAdditionalData[3],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorPerformsFullHandshakeWhenResumingWithDifferentSni[setup = PSK-sync-master],4,655,99,9,1,0.09,217,5522,1,0.00,0.00
