TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.pitest.util.VerbosityTest.isCaseInsensitiveWhenParsingFromString,0,1,1,1,1,1.00,2,5,1,0.00,0.00
org.pitest.maven.ScmStatusTest.shouldMapTheStringUnknownToTheRightScmFileStatus,0,2,1,1,1,0.06,3,20,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceBooleanFalseWithTrue,2,175,36,13,7,0.06,109,673,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorParamaterizedTest.test[7: reportSourceLocator(isDirectory: false; directoryName: "abc2015def0304gh"; canWrite: false; shouldBeValid: false)],0,0,0,0,0,0.00,9,0,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesListOfOutputFormatsWhenSupplied,2,69,2,1,1,0.08,56,208,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.shouldReplaceMethodCallWithIntArgument,2,182,36,13,7,0.06,107,663,1,0.00,0.00
org.pitest.plugin.FeatureParserTest.shouldParseFeatureNameWhenEmptyConfig,0,10,3,2,2,0.06,5,40,1,0.00,0.00
org.pitest.functional.FArrayTest.containsShouldStopProcessingOnFirstMatch,0,1,1,1,1,1.00,7,4,1,0.00,0.00
org.pitest.mutationtest.mocksupport.JavassistInputStreamInterceptorAdapaterTest.shouldNotInterceptCallsToMethodsCalledOpenClassFileNotInJavaAssist,1,1,1,1,1,1.00,6,8,0,0.00,0.00
org.pitest.maven.SurefireConfigConverterTest.shouldConvertTestFailureIgnoreWhenFalse,0,6,1,1,1,0.14,8,42,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassIncludedTestMethodsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.blocks.BlockTrackingMethodDecoratorTest.shouldForwardVisitFrameCallsToChild,1,12,4,2,2,0.00,13,92,1,0.00,0.00
org.pitest.mutationtest.config.PrioritisingTestConfigurationTest.reportsNoErrorIfAtLeastOneConfigValid,2,10,2,2,2,0.11,11,51,1,0.00,0.00
org.pitest.functional.FCollectionTest.shouldReturnOnlyMatchesToPredicate,0,3,1,1,1,0.33,7,9,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.not,2,162,36,13,7,0.06,113,615,1,0.00,0.00
org.pitest.mutationtest.DetectionStatusTest.shouldConvertTimeOutExitCode,0,1,1,1,1,1.00,3,5,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldNotDisableMutationsWhenJumpOccursBeforeSwitch,1,3,1,1,1,1.00,11,15,1,0.00,0.00
org.pitest.mutationtest.statistics.MutationStatisticsListenerTest.shouldGatherStatistics,3,39,8,2,1,0.09,15,99,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldBeUnEqualWhenLocationDiffers,1,6,3,2,2,0.64,17,57,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseVerboseFlag,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.config.PluginServicesTest.missingFeaturesSelectedWhenOnlyOnesAvailable,1,14,1,1,1,0.12,14,36,1,0.00,0.00
org.pitest.simpletest.TestMethodTest.shouldObeyHashcodeEqualsContract,0,0,0,0,0,0.00,11,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceIntegerUnsignedShiftRightWithShiftLeft,2,180,38,13,7,0.06,111,642,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.GregorEngineFactoryTest.parsesExclusions,0,50,20,9,3,0.05,5,106,1,0.00,0.00
org.pitest.classinfo.RepositoryTest.shouldOnlyLookForKnownClassOnce,2,6,2,1,1,0.22,11,45,1,0.00,0.00
org.pitest.plugin.available.MissingGitFeatureTest.throwsErrorWhenRun,0,2,2,1,1,0.00,3,4,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseCommaSeparatedListOfExcludedClassGlobsAndApplyTheseToTargets,1,9,3,1,1,0.01,20,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIF_ICMPEQWithIF_CMPNE,2,181,37,13,7,0.06,111,650,1,0.00,0.00
org.pitest.simpletest.NoArgsConstructorInstantiationStrategyTest.shouldAllwaysReturnsTrue,0,0,0,0,0,0.00,8,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFNULL_EQUAL_F,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.MethodReferenceNullCheckFilterTest.filtersRequireNotNullChecksForMethodReferences,0,41,15,3,3,0.04,55,131,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitIincInsnToChild,1,3,1,1,1,0.00,12,13,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.mutatesBoxedIntegersToZeroWhenAnnotatedNotNull,2,185,39,13,7,0.06,109,648,0,0.00,0.00
org.pitest.coverage.execute.ReceiveTest.shouldReportWhenTestPasses,1,5,1,1,1,0.40,20,30,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentListMutants,0,65,21,4,3,0.02,40,200,0,0.00,0.00
org.pitest.classinfo.AddlerHashTest.shouldCreateChecksumOfSuppliedBytes,1,1,1,1,1,1.00,4,4,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutatorTest.shouldSwapFirstCaseWithDefaultForChar,2,182,36,13,7,0.06,111,656,1,0.00,0.00
org.pitest.util.StreamUtilTest.shouldCopyStreamsToByteArrays,0,2,1,1,1,0.20,7,15,1,0.00,0.00
org.pitest.bytecode.analysis.InstructionMatchersTest.opCodeShouldMatchOnOpcode,0,4,2,2,2,0.50,4,8,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteIteratorLoopFilterTest.shouldFindInfiniteLoopInIteratorLoopWithoutNext,0,38,14,3,3,0.13,32,121,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseCommaSeparatedListOfMutationOperators,1,9,3,1,1,0.01,22,276,1,0.00,0.00
org.pitest.TestJUnitConfiguration.testOverriddenTestsCalledOnlyOnce,2,77,24,10,5,0.01,13,326,0,0.00,0.00
org.pitest.plugin.export.MutantExportInterceptorTest.shouldWriteMutantDetailsToDisk,1,9,2,2,2,0.52,19,52,1,0.00,0.00
org.pitest.dependency.DependencyClassVisitorTest.shouldRecordDependenciesFromMethodCalls,3,25,11,5,5,0.11,22,128,1,0.00,0.00
org.pitest.util.SocketReadingCallableTest.shouldPassNotPassDoneCommandToReceiver,1,3,1,1,1,0.57,19,26,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.and,2,162,36,13,7,0.06,116,615,1,0.00,0.00
org.pitest.mutationtest.build.DefaultGrouperTest.shouldCreateMultipleTestUnitsWhenUnitSizeIsLessThanNumberOfMutations,1,2,1,1,1,0.54,11,16,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutatorTest.shouldReplaceOtherCasesWithoutDefaultForInt,2,178,36,13,7,0.06,120,646,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.shouldNotRemoveVoidMethodCalls,1,116,29,13,7,0.02,28,432,1,0.00,0.00
org.pitest.simpletest.EqualitySetTest.containsShouldReturnTrueWhenMemberPresent,0,0,0,0,0,0.00,19,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.negate,2,162,36,13,7,0.06,113,615,1,0.00,0.00
org.pitest.sequence.MatchTest.negateShouldInvertLogic,0,7,2,1,1,0.30,4,14,1,0.00,0.00
org.pitest.plugin.available.MissingKotlinFeatureTest.featureIsMarkedAsMissing,0,2,1,1,1,0.75,2,4,1,0.00,0.00
org.pitest.maven.PitMojoTest.testDoesNotAnalyseProjectsWithSkipFlagSet,1,8,2,1,1,0.55,40,65,0,0.00,0.00
org.pitest.mutationtest.commandline.PluginFilterTest.shouldIncludeMutationEngine,0,1,1,1,1,1.00,5,1,1,0.00,0.00
org.pitest.simpletest.NoArgsConstructorInstantiationStrategyTest.shouldCreateSingleInstantiateTestStep,0,0,0,0,0,0.00,21,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitEndCallsToChild,1,3,1,1,1,0.00,12,13,1,0.00,0.00
org.pitest.bytecode.analysis.ClassTreeTest.shouldAllowAccesToAllMethods,0,6,2,1,1,0.75,6,19,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFNULL_ORDER_F,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.mutationtest.execute.MutationTestMinionTest.shouldReportErrorWhenOneOccursDuringAnalysis,5,37,20,9,6,0.30,29,240,1,0.00,0.00
org.pitest.mutationtest.commandline.CommaAwareArgsProcessorTest.parseArgs[7],1,4,1,1,1,0.19,12,39,1,0.00,0.00
org.pitest.containers.TestContainersSendCorrectNotifications.shouldSendCorrectNotificationsForSinglePassingTest[0],6,41,17,8,6,0.10,147,173,0,0.00,0.00
org.pitest.mutationtest.tooling.MutationCoverageReportTest.shouldRecordClassPath,5,509,105,21,7,0.02,38,1921,1,0.00,0.00
org.pitest.sequence.MatchTest.orShouldLogicallyOr,0,8,2,1,1,0.36,7,15,1,0.00,0.00
org.pitest.classinfo.RepositoryTest.shouldOnlyLookForUnknownClassesOnce,2,3,1,1,1,0.35,10,29,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.subtract,2,162,36,13,7,0.06,109,615,1,0.00,0.00
org.pitest.mutationtest.tooling.JarCreatingJarFinderTest.shouldCreateJarFileInSystemTempDirectory,1,8,2,2,2,0.17,12,45,1,0.00,0.00
org.pitest.classpath.OtherClassLoaderClassPathRootTest.testReturnsNullForClassesNotVisibleToParentLoader,1,1,1,1,1,1.00,5,4,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesMutationUnitSize,2,69,2,1,1,0.08,54,208,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIF_ACMPNEWithIF_CMPEQ,2,181,37,13,7,0.06,112,650,1,0.00,0.00
org.pitest.mutationtest.statistics.ScoreTest.shouldCalculatePercentageDetectedWhenAllDetected,1,19,3,1,1,0.33,8,48,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.TestGregorMutater.shouldNotMutateGroovyClosures,2,103,46,13,6,0.15,44,286,1,0.00,0.00
org.pitest.util.ServiceLoaderTest.shouldReturnNoValuesWhenNoServicesFounds,0,2,1,1,1,0.25,4,12,1,0.00,0.00
org.pitest.dependency.IgnoreCoreClassesTest.shouldIgnoreLegacyJUnitClasses,3,14,7,5,3,0.05,9,64,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testFailsIfObsoleteMaxMutationsParameterUsed,2,64,2,1,1,0.09,54,192,1,0.00,0.00
org.pitest.mutationtest.build.MutationSourceTest.shouldAssignTestsFromPrioritiserToMutant,3,8,4,3,2,0.41,22,65,1,0.00,0.00
org.pitest.mutationtest.MutationResultTest.shouldReturnStatusDescription,1,2,1,1,1,0.50,3,6,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitAnnotationDefaultCallsToChild,1,0,0,0,0,0.00,15,3,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutatorTest.shouldRemoveAssignmentToMemberVariable,2,169,36,13,7,0.06,107,630,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIF_ACMPEQ_EQUAL_T,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataTest.shouldReturnCorrectNumberOfCoveredLinesWhenAnalysedInOneUnit,1,14,2,1,1,0.26,13,51,1,0.00,0.00
org.pitest.mutationtest.report.xml.XMLReportListenerTest.shouldEscapeGTAndLTSymbols,3,20,3,2,1,0.03,13,73,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitMaxsToChild,1,3,1,1,1,0.00,13,13,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutatorTest.shouldMutateReturnsTrueToReturnsFalse,2,188,40,13,7,0.06,112,669,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitAttributeCallsToChild,1,2,1,1,1,0.00,11,10,1,0.00,0.00
org.pitest.mutationtest.build.TestInfoPriorisationComparatorTest.shouldFavourTestsThatCoverFewerLinesInTheSameAmountOfTime,1,4,1,1,1,0.00,13,10,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIFEQWithIFNE,2,181,37,13,7,0.06,111,650,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldDefaultLoggingPackagesToDefaultsDefinedByDefaultMutationConfigFactory,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.build.intercept.kotlin.KotlinFilterFactoryTest.shouldBeOnByDefault,0,1,1,1,1,1.00,2,3,1,0.00,0.00
org.pitest.functional.predicate.AndTest.shouldBeFalseWhenGivenFalseAndFalse,0,4,3,2,2,0.88,3,14,1,0.00,0.00
org.pitest.mutationtest.execute.MutationTestWorkerTest.shouldReportWhenMutationNotDetected,6,58,19,9,4,0.15,36,264,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTotalsTest.shouldCorrectlyCalculateMutationCoverageWhenNoMutationsDetected,1,2,1,1,1,1.00,5,11,1,0.00,0.00
org.pitest.util.TimeSpanTest.shouldReportTimesInSecondsWhenLessThenOneMinute,1,2,1,1,1,0.92,2,16,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldNotFindInfiniteLoopInForEach,0,28,10,3,3,0.17,32,91,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.shouldRemoveNonVoidMethodCallReturningObjectType,2,180,36,13,7,0.06,107,653,1,0.00,0.00
org.pitest.mutationtest.DetectionStatusTest.shouldConsiderUnfinishedAnalysAsUnDetected,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.statistics.ScoreTest.shouldPrintTotalsAndPercentageInSecondLine,1,18,3,1,1,0.38,10,57,1,0.00,0.00
org.pitest.bytecode.analysis.InstructionMatchersTest.shouldMatchIncrementsToStoredLocalVariable,0,11,7,2,2,0.36,5,30,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.mutatesMapToEmptyMap,2,187,38,13,7,0.06,111,655,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceFloatModulusWithMultiplication,2,181,38,13,7,0.06,112,643,1,0.00,0.00
org.pitest.maven.PitMojoTest.testDoesNotThrowsMojoFailureExceptionWhenSurvivingMutantsOnThreshold,1,78,3,1,1,0.11,52,285,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesEMPTY_RETURNS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.coverage.execute.SendDataTest.shouldSendTestClassesToMinion,1,4,1,1,1,0.20,11,19,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorTest.testNotExists,1,1,1,1,1,0.00,8,8,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldBeUnEqualWhenMutatorDiffers,1,6,3,2,2,0.64,15,57,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentPrimitiveIntMutantsInTryCatch,0,36,11,3,2,0.04,40,106,0,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassMutateInlinedCodeOptionToJavaTaskWhenValueIsFalse,1,13,1,1,1,0.51,13,51,1,0.00,0.00
org.pitest.plugin.FeatureSettingTest.shouldThrowErrorWhenMultipleItemsSuppliedForNonList,1,3,2,1,1,0.67,5,15,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldDefaultToHtmlReportWhenNoOutputFormatsSpecified,1,9,3,1,1,0.01,19,276,1,0.00,0.00
org.pitest.maven.PathToJavaClassConverterTest.shouldNotConvertFilesWithoutExtension,0,1,1,1,1,1.00,2,7,1,0.00,0.00
org.pitest.maven.RunDecisionTest.shouldNotRunIfThereIsAReasonsWhyNot,1,3,1,1,1,1.00,5,6,0,0.00,0.00
org.pitest.mutationtest.incremental.NullWriterFactoryTest.shouldCreateAUsableWriter,1,2,1,1,1,0.50,3,6,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.allGroupContainsAllKeys,0,34,27,5,3,0.24,3,58,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isStaticShouldReturnTrueWhenMethodIsStatic,0,2,1,1,1,1.00,3,8,1,0.00,0.00
org.pitest.mutationtest.execute.MutationTestWorkerTest.shouldReportWhenMutationNotViable,4,27,10,6,3,0.26,33,156,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseCommaSeparatedListOfTargetTestClassGlobs,1,9,3,1,1,0.01,21,276,1,0.00,0.00
org.pitest.mutationtest.tooling.MutationCoverageReportTest.shouldReportNoMutationsFoundWhenNoneDetected,5,134,57,16,9,0.10,25,497,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassReportDirOptionToJavaTask,1,11,1,1,1,0.53,13,45,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassExcludedTestClassesOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.testapi.DescriptionTest.shouldObeyHashcodeEqualsContract,0,2,1,1,1,0.00,3,8,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceFirstMutationPointOnly,2,189,36,13,7,0.05,113,715,1,0.00,0.00
org.pitest.coverage.CoverageSummaryTest.shouldCorrectlyCalculateLineCoverageWhenNoLinesCovered,1,1,1,1,1,1.00,2,6,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesListOfExcludedTestClassGlobs,2,69,2,1,1,0.08,57,204,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.GregorEngineFactoryTest.parsesGroups,0,49,20,9,3,0.05,4,105,1,0.00,0.00
org.pitest.mutationtest.DetectionStatusTest.shouldConsiderNonViableMutationsToBeDetected,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.config.DefaultCodePathPredicateTest.shouldNotTreatDirectoriesEndingInBinTestAsCode,1,2,1,1,1,0.75,5,5,1,0.00,0.00
org.pitest.maven.RunDecisionTest.shouldRunIfThereAreNoReasonsWhyNot,1,2,1,1,1,1.00,4,4,0,0.00,0.00
org.pitest.maven.ScmMojoTest.testUnknownAndDeletedClassesAreNotMutationTested,1,21,4,1,1,0.28,52,138,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.analysis.InstructionTrackingMethodVisitorTest.shouldGiveIndexConsistentWithTreeApiWhenMethodCallsPresent,1,21,8,4,4,0.02,29,87,1,0.00,0.00
org.pitest.functional.predicate.FalseTest.shouldAlwaysBeFalse,0,2,1,1,1,1.00,2,2,1,0.00,0.00
org.pitest.functional.FCollectionTest.foldShouldFoldValues,0,1,1,1,1,1.00,8,5,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.AvoidForLoopCounterTest.shouldFilterLoopsWithoutInitialiser,0,57,16,3,3,0.03,40,175,0,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentPrimitiveBooleanTrueMutants,0,65,21,4,3,0.04,36,208,0,0.00,0.00
org.pitest.classpath.CompoundClassPathRootTest.shouldReturnResourcesFromChildren,1,8,3,2,2,0.00,8,30,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.negateLambda,2,168,36,13,7,0.06,113,650,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataTest.shouldReturnCorrectTestStrengthWhenAnalysedInOneUnit,1,15,2,1,1,0.28,14,53,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldNotFindInfiniteLoopsInValidForLoop,0,52,15,3,3,0.09,32,161,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InvertNegsMutatorTest.shouldInvertINegs,2,180,38,13,7,0.06,110,642,1,0.00,0.00
org.pitest.classinfo.ClassInfoVisitorTest.shouldStoreTypeArrayValuesAsClassNames,0,39,12,2,2,0.26,25,126,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldRunTestsCreatedByCustomRunners,2,81,24,10,5,0.01,15,333,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitLdcInsnToChild,1,0,0,0,0,0.00,12,3,0,0.00,0.00
org.pitest.classinfo.HierarchicalClassIdTest.shouldObeyHashcodeEqualsContract,0,6,3,1,1,0.00,2,23,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldSkipAllMethodsInClassAnnotatedWithIgnore,2,52,20,8,4,0.01,10,243,0,0.00,0.00
org.pitest.mutationtest.incremental.IncrementalAnalyserTest.shouldStartNewMutationsAtAStatusOfNotStarted,1,7,2,2,1,0.43,31,37,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassTargetTestsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationHtmlReportListenerTest.shouldCreateACssFile,1,14,3,1,1,0.06,12,65,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.shouldNotCreateDuplicatesWhenRequestedViaGroup,0,18,13,4,3,0.31,4,42,1,0.00,0.00
org.pitest.mutationtest.DetectionStatusTest.shouldConsiderSurvivingMutationsToBeUnDetected,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIF_ICMPEQ_EQUAL_F,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.util.SocketReadingCallableTest.shouldReportTheExitCodeSentByTheMinionProcess,1,3,1,1,1,0.57,17,26,1,0.00,0.00
org.pitest.dependency.IgnoreCoreClassesTest.shouldIgnoreMockito,3,14,7,5,3,0.05,9,64,1,0.00,0.00
org.pitest.mutationtest.config.DefaultCodePathPredicateTest.shouldTreatDirectoriesAsCode,1,3,1,1,1,0.50,5,7,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesTimeStampedReports,2,70,2,1,1,0.08,54,210,1,0.00,0.00
org.pitest.maven.report.generator.ReportGenerationManagerTest.testNoGeneratorsFound,2,8,2,1,1,0.66,14,44,1,0.00,0.00
org.pitest.testapi.execute.ResultTypeTest.shouldCallOnTestFailureOnListenerWhenTypeIsFail,0,3,1,1,1,0.33,7,3,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassAnalysisClassPathToPit,1,11,1,1,1,0.53,13,45,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.absLambda,2,168,36,13,7,0.06,111,650,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfAnyNonZeroDoubleToInverseOfOnePlusTheValue,2,179,37,13,7,0.06,111,668,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldForkWhenExecuted,1,11,1,1,1,0.53,12,45,1,0.00,0.00
org.pitest.sequence.SequenceQueryTest.shouldMatchSingleLiterals,0,23,9,1,1,0.06,7,80,1,0.00,0.00
org.pitest.classinfo.ComputeClassWriterTest.shouldResolveParentInterfaceWhenFirstInterfaceExtendsTheSecond,0,14,7,3,3,0.11,5,105,1,0.00,0.00
org.pitest.maven.PitMojoTest.testRunsAMutationReportWhenMutationCoverageGoalTrigered,1,74,3,1,1,0.13,43,263,0,0.00,0.00
org.pitest.mutationtest.statistics.MutationStatisticsPrecursorTest.shouldCalculateTotalNumberOfMutationsWhenSomeGenerated,2,34,6,2,1,0.14,10,86,1,0.00,0.00
org.pitest.mutationtest.build.InterceptorParametersTest.shouldReturnStringParamsWhenPresent,1,1,1,1,1,1.00,7,9,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.doesNotMutateObjectReturnValuesWithNoEmptyValueOption,1,112,29,13,7,0.02,28,417,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIF_ICMPGE_ORDER_F,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesINLINE_CONSTS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.simpletest.EqualitySetTest.isEmptyShouldReturnFalseWhenNotEmpty,0,0,0,0,0,0.00,19,0,0,0.00,0.00
org.pitest.coverage.CoverageDataTest.shouldReturnNotTestsWhenNoTestsCoverClass,1,3,2,1,1,0.20,7,19,1,0.00,0.00
org.pitest.testapi.execute.TestPitest.shouldNotifyListenerOfTestStart,6,32,12,7,5,0.13,145,128,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceLongAdditionWithSubtraction,2,180,38,13,7,0.06,109,642,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassHistoryInputLocationToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.classinfo.ClassNameTest.shouldUseCachedInstancesForList,0,3,1,1,1,0.05,2,20,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfInteger1To0,2,183,38,13,7,0.06,111,668,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.continuesUntilMatchingArgumentTypeIsFound,2,184,36,13,7,0.06,107,670,1,0.00,0.00
org.pitest.mutationtest.config.PrioritisingTestConfigurationTest.allowsMixedTestTypes,1,7,2,1,1,0.04,16,35,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfPrimitiveInteger1To0,2,179,37,13,7,0.06,110,666,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseCommaSeparatedListOfJVMArgs,1,12,3,1,1,0.01,22,305,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldMatchWhenIndexesOverlap,2,7,3,2,2,0.57,11,52,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyTargetTestIsIgnored,1,4,1,1,1,0.22,39,17,0,0.00,0.00
org.pitest.junit.RunnerSuiteFinderTest.shouldFindSuiteClasseInNestedJUnit3Suite,1,13,5,5,2,0.23,18,50,1,0.00,0.00
