TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ThrowNoExceptionButExpectExceptionWithType],2,242,71,15,1,0.01,58,921,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.sortTestsInMultipleClasses,0,258,75,14,1,0.01,17,1046,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParentRunnerFilteringTest.testSuiteFiltering,1,150,48,13,1,0.01,13,648,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored,1,222,67,12,1,0.01,13,896,1,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.throwExceptionIfTheSecondCallToEvaluateNeedsTooMuchTime[lookingForStuckThread = false],1,65,25,8,1,0.09,48,328,1,0,0,0,0,0.00,0.00
org.junit.runners.model.FrameworkFieldTest.missingAnnotationIsNotAvailable,1,63,26,8,1,0.01,29,258,1,0,0,0,0,0.00,0.00
org.junit.tests.listening.TextListenerTest.testTime,2,231,64,13,2,0.00,21,915,1,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectMethodStaticTestRule,1,82,29,9,1,0.05,29,343,1,0,0,0,0,0.00,0.00
junit.samples.SimpleTest.testEquals,0,57,16,5,3,0.03,27,214,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.oneDimensionalPrimitiveArraysAreEqual,0,69,21,8,1,0.06,28,278,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParentRunnerFilteringTest.testCountSuiteFiltering,2,199,60,13,1,0.01,28,823,0,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.beforesAndAftersAreEnclosedByRule,1,223,68,12,1,0.00,41,898,0,0,0,0,0,0.00,0.00
org.junit.tests.description.SuiteDescriptionTest.equalsIsCorrect,0,62,20,7,1,0.06,34,239,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testSimpleSubtract,0,36,12,4,3,0.01,76,154,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.throwExceptionIfTheSecondCallToEvaluateNeedsTooMuchTime[lookingForStuckThread = true],1,71,27,9,1,0.07,48,378,1,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith.orderingBackwardWorksOnSuite,2,209,66,14,1,0.01,31,896,0,0,0,0,0,0.00,0.00
junit.tests.framework.AssertionFailedErrorTest.testCreateErrorWithoutMessageInsteadOfNull,1,38,13,4,3,0.01,24,158,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.testsAreNotExecutedWhenAssumptionInParametersMethodFails,0,183,59,11,1,0.02,8,766,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.methodRejectProtectedClassRule,1,83,30,9,1,0.06,29,341,1,0,0,0,0,0.00,0.00
org.junit.internal.ChecksTest.notNullShouldReturnNonNullValues,0,53,21,8,1,0.03,23,206,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.multiDimensionalArraysDifferentLengthNoMessage,0,64,24,8,1,0.01,25,294,0,0,0,0,0,0.00,0.00
junit.tests.extensions.RepeatedTestTest.testRepeatedOnce,2,50,15,5,4,0.02,28,203,1,0,0,0,0,0.00,0.00
org.junit.runner.FilterFactoriesTest.shouldThrowExceptionIfNotInstantiable,1,81,31,9,1,0.02,7,313,1,0,0,0,0,0.00,0.00
org.junit.rules.ExternalResourceRuleTest.shouldWrapAssumptionFailuresWhenClosingResourceFails,3,60,24,9,1,0.02,44,263,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.statementThatCanBeInterruptedIsStoppedAfterTimeout[lookingForStuckThread = true],1,72,27,9,1,0.05,43,381,1,0,0,0,0,0.00,0.00
org.junit.runners.model.FrameworkFieldTest.presentAnnotationIsAvailable,1,65,26,8,1,0.02,29,263,1,0,0,0,0,0.00,0.00
org.junit.internal.MethodSorterTest.testJvmMethodSorter,0,58,23,8,1,0.03,26,253,1,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testOrder,1,219,66,13,2,0.00,36,892,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.halfMalformed,1,205,61,13,2,0.00,13,881,0,0,0,0,0,0.00,0.00
junit.tests.runner.ResultTest.testRunAssumptionFailedResultCanBeReserialised_v4_13,2,228,63,12,2,0.02,68,916,1,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonFailureTest.testExceptionToStringWithoutMessage,0,44,15,4,3,0.00,29,197,1,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.canSetTheBaseFileForATemporaryFolder,2,73,29,8,1,0.05,34,329,0,0,0,0,0,0.00,0.00
junit.tests.framework.SuiteTest.testNotExistingTestCase,2,43,13,4,3,0.03,31,181,0,0,0,0,0,0.00,0.00
org.junit.internal.MethodSorterTest.testMethodsNullSorterSuper,0,57,22,8,1,0.03,29,223,1,0,0,0,0,0.00,0.00
junit.tests.runner.TextRunnerTest.testSuccess,0,36,12,4,3,0.02,38,149,0,0,0,0,0,0.00,0.00
junit.samples.SimpleTest.testDivideByZero,0,44,15,5,3,0.00,21,180,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.AssumptionTest.assumeTrueWorks,0,57,22,8,1,0.01,7,237,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testSame,1,40,13,4,3,0.06,24,172,1,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFileWithGivenFilenameThrowsIOExceptionIfFileExists,1,88,32,11,1,0.05,34,367,0,0,0,0,0,0.00,0.00
junit.tests.runner.BaseTestRunnerTest.testInvokeSuiteOnNonSubclassOfTestCase,2,40,13,5,3,0.23,28,195,1,0,0,0,0,0.00,0.00
org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAField,2,83,33,9,1,0.02,32,354,1,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testTestAndTeardownFailure,1,225,64,13,2,0.01,29,914,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testSimplify,0,36,12,4,3,0.01,74,154,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.ParameterSignatureTest.getAnnotations,0,82,28,9,1,0.01,7,322,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testUseGlobalCache,1,145,44,12,2,0.01,22,579,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenPathThrowsIOExceptionIfFolderExists,1,88,32,11,1,0.10,32,386,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.SuiteTest.ensureInheritedTestIsRun,1,202,59,11,1,0.01,9,803,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.getDescriptionWithAnnotationInSuper,2,84,26,10,2,0.06,35,363,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.doublesNotEqual,0,55,19,7,1,0.00,19,240,0,0,0,0,0,0.00,0.00
junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest1,4,55,17,5,4,0.04,37,227,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testStartAndEndContextWithEllipses,1,45,13,4,3,0.05,27,194,1,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFileThrowsIllegalStateExceptionIfCreateWasNotInvoked,1,69,29,8,1,0.02,25,318,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.sendUpExceptionThrownByStatement[lookingForStuckThread = true],1,67,26,8,1,0.06,33,320,1,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.OrderableTest$UnOrderableRunnersAreHandledWithoutCrashing.unOrderablesAreHandledWithoutCrashing,3,83,36,10,1,0.01,15,357,0,0,0,0,0,0.00,0.00
junit.tests.runner.TextFeedbackTest.testFailure,5,64,15,5,4,0.04,45,267,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.equalParameterizedAssertionErrorsHaveSameToString,0,105,33,9,1,0.01,4,436,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.preferNewTestsOverTestsThatFailed,0,242,71,14,1,0.01,17,1005,0,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.methodCustomRuleIsAppliedOnce,1,212,64,12,1,0.01,38,814,0,0,0,0,0,0.00,0.00
junit.samples.ListTest.testRemoveElement,0,36,12,4,3,0.02,27,150,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.testCount,0,220,67,15,1,0.00,7,923,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.longsNotEqual,0,53,19,7,1,0.00,19,232,0,0,0,0,0,0.00,0.00
org.junit.runner.JUnitCommandLineParseResultTest.shouldCreateFailureUponUnknownOption,2,77,30,9,1,0.10,10,339,1,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testSimpleAdd,0,67,26,9,2,0.01,75,254,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testTeardownFailure,1,227,67,13,2,0.01,29,904,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParentRunnerTest.failWithHelpfulMessageForProtectedClassRule,1,169,59,13,1,0.01,10,696,1,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.methodRuleIsIntroducedAndEvaluatedOnSubclass,0,213,67,12,1,0.00,32,827,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.EnclosedTest.enclosedRunnerPlansConcreteEnclosedClasses,0,150,49,13,1,0.01,4,634,1,0,0,0,0,0.00,0.00
org.junit.rules.ErrorCollectorTest.runTestClassAndVerifyEvents[class org.junit.rules.ErrorCollectorTest$AddInternalAssumptionViolatedException],4,232,71,13,1,0.02,52,944,1,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.runsAllMethodRulesThatAreReturnedByMethods,1,198,65,13,1,0.01,35,796,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.AssumptionTest.assumeThatWorks,0,51,21,7,1,0.02,6,212,0,0,0,0,0,0.00,0.00
org.junit.internal.StackTracesTest.getTrimmedStackForJUnit3TestFailingInTestMethod,2,217,61,12,2,0.01,73,905,0,0,0,0,0,0.00,0.00
org.junit.runners.parameterized.TestWithParametersTest.isEqualToTestWithSameNameAndTestClassAndParameters,2,86,31,10,1,0.01,30,391,1,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathStartingWithFileSeparatorThrowsIOException,1,88,32,11,1,0.03,34,386,0,0,0,0,0,0.00,0.00
org.junit.rules.TestWatcherTest$CallbackArguments.failed,1,227,68,12,1,0.01,34,890,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.multipleParametersBeforeParamAndAfterParamAreRun,0,228,67,12,1,0.01,19,978,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.twoDimensionalArraysDifferentOuterLengthNotEqual,0,65,23,8,1,0.05,37,298,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParentRunnerTest.parentRunnerTestMethods,4,158,43,10,1,0.04,51,657,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryValidatorTest.errorIsNotAddedWhenCategoryIsNotCombinedWithIllegalCombination,2,54,22,8,1,0.04,5,220,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.useCustomMethodRule,1,203,65,13,1,0.01,32,809,0,0,0,0,0,0.00,0.00
org.junit.rules.ExternalResourceRuleTest.externalResourceGeneratesCorrectSequence,1,207,68,14,1,0.01,35,829,0,0,0,0,0,0.00,0.00
junit.tests.framework.TestListenerTest.testStartStop,2,41,12,4,3,0.04,39,174,0,0,0,0,0,0.00,0.00
org.junit.tests.description.AnnotatedDescriptionTest.characterizeCreatingMyOwnAnnotation,0,54,20,7,1,0.01,24,210,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectArbitraryObjectWithRuleAnnotation,1,85,30,9,1,0.05,29,346,1,0,0,0,0,0.00,0.00
org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedMemberClass_isRunWithParentMemberClassRunner,3,53,21,8,1,0.03,36,219,1,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlappingMatches,1,45,13,4,3,0.05,24,194,1,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testSimpleMultiply,0,67,26,9,2,0.01,75,254,0,0,0,0,0,0.00,0.00
org.junit.internal.ChecksTest.notNullWithMessageShouldReturnNonNullValues,0,53,21,8,1,0.03,23,206,1,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathsContainingForwardSlashCreatesFullPath,1,74,29,8,1,0.11,46,357,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysDifferAtElement0nullMessage,0,61,22,8,1,0.05,29,285,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.runsEveryTestOfArray,0,222,61,12,1,0.01,9,952,0,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testBagSumAdd,0,67,26,9,2,0.01,100,254,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.twoTestsNotRunComeBackInRandomOrder,0,175,57,14,1,0.01,16,763,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.notSameNullMessage,0,57,20,7,1,0.01,26,221,0,0,0,0,0,0.00,0.00
org.junit.runner.FilterOptionIntegrationTest.shouldIncludeSomeTests,2,256,74,15,2,0.02,47,1064,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.ComparisonFailureTest.compactFailureMessage[compact-msg-4; exp="abc"],1,68,24,8,1,0.01,26,274,1,0,0,0,0,0.00,0.00
junit.tests.framework.AssertTest.testAssertNullNotEqualsString,0,36,13,4,3,0.00,26,158,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysDifferentLengthDifferingAtStartMessage,0,61,22,8,1,0.05,29,285,0,0,0,0,0,0.00,0.00
org.junit.internal.MethodSorterTest.testMethodsNullSorterSelf,0,58,23,8,1,0.03,29,227,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyDoesNotThrowForEmptyList,0,51,21,7,1,0.03,22,202,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertThrowsUsesCanonicalNameUponTypeMismatch,0,60,20,7,1,0.02,31,250,0,0,0,0,0,0.00,0.00
org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideTestRulesMethod,2,183,56,13,1,0.01,37,752,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityPrintingTest.testError,4,70,16,6,4,0.03,44,297,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName,1,57,24,9,1,0.04,7,232,1,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.OrderableTest$TestClassRunnerIsOrderable.orderingBackwardDoesNothingOnTestClassRunnerWithFixMethodOrder,2,189,61,13,1,0.01,20,803,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.OrderableTest$TestClassRunnerIsOrderable.orderingForwardWorksOnSuite,1,205,65,14,1,0.01,24,868,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.parallel.ParallelMethodTest.testsRunInParallel,0,208,62,12,1,0.01,23,813,0,0,0,0,0,0.00,0.00
junit.tests.framework.AssertTest.testAssertNotSame,0,40,13,4,3,0.01,31,161,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.preferFast,0,245,71,14,1,0.01,17,1011,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestsWithoutCategory,1,245,66,14,1,0.01,10,1086,0,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.methodRuleIsIntroducedAndEvaluated,1,210,63,11,1,0.00,33,822,0,0,0,0,0,0.00,0.00
org.junit.tests.listening.RunnerTest.oldTestCount,3,197,54,12,2,0.02,12,826,0,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluated,1,200,65,13,1,0.01,34,800,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.testFailsWhenCreatedFolderCannotBeDeletedButDeletionIsAssured,0,249,79,14,1,0.01,30,1010,0,0,0,0,0,0.00,0.00
org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithZeroElements,1,63,23,8,1,0.04,28,280,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testEndSame,1,44,13,4,3,0.05,24,193,1,0,0,0,0,0.00,0.00
org.junit.runners.RuleContainerTest.methodRulesOnly,1,60,21,7,1,0.05,29,237,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnNothingIfTheNamedDataPointsAreMissing,2,89,29,10,1,0.03,12,412,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayFieldMayContainNullValue,2,98,33,11,1,0.02,11,436,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.stringNullAndNullWorksToo,0,55,19,7,1,0.00,19,241,0,0,0,0,0,0.00,0.00
org.junit.runner.FilterFactoriesTest.shouldPassOnDescriptionToFilterFactory,2,178,60,13,1,0.02,19,750,1,0,0,0,0,0.00,0.00
org.junit.tests.description.TestDescriptionMethodNameTest.methodNameTest[9],0,62,21,8,1,0.03,25,240,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testRunFailure,1,223,62,12,2,0.01,27,881,0,0,0,0,0,0.00,0.00
org.junit.runner.JUnitCommandLineParseResultTest.shouldCreateFailureUponBaldFilterOptionNotFollowedByValue,2,77,30,9,1,0.10,9,339,1,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.methodRuleIsAppliedOnce,1,213,67,12,1,0.00,36,828,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.SuiteTest.suiteShouldBeOKwithNonDefaultConstructor,0,168,54,11,1,0.01,4,682,1,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testNormalize4,0,36,12,4,3,0.01,89,154,0,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.validateWrongTypedFieldInSuperclass,0,205,69,14,1,0.00,22,838,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testNormalize3,0,36,12,4,3,0.01,90,154,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldIncludeFailureInDescriptionIfToStringFails,0,56,22,8,1,0.02,8,221,1,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.TimeoutTest.timeoutFailureMultithreaded,1,244,73,13,1,0.02,47,1015,1,0,0,0,0,0.00,0.00
org.junit.AssumptionViolatedExceptionTest.simpleAssumptionViolatedExceptionDescribesItself,2,97,35,10,1,0.00,5,409,1,0,0,0,0,0.00,0.00
org.junit.runner.JUnitCoreTest.shouldAddFailuresToResult,1,132,41,10,2,0.02,11,531,1,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluatedOnSubclassOfNonPublicClass,1,202,65,13,1,0.01,32,802,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.validateClassCatchesNoParameters,0,162,50,11,1,0.01,4,701,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.deleteShouldDoNothingIfRootFolderWasNotInitialized,1,68,29,8,1,0.02,27,296,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.ComparisonFailureTest.compactFailureMessage[compact-msg-10; exp="a"],1,68,24,8,1,0.01,26,274,1,0,0,0,0,0.00,0.00
org.junit.internal.matchers.StacktracePrintingMatcherTest.succeedsWhenInnerMatcherSucceeds,0,54,21,8,1,0.02,21,207,1,0,0,0,0,0.00,0.00
org.junit.tests.running.core.CommandLineTest.runTwoClassesAsArray,0,199,61,11,1,0.00,14,803,0,0,0,0,0,0.00,0.00
org.junit.runners.model.TestClassTest.hasHashCodeWithoutJavaClass,1,65,25,8,1,0.01,27,275,1,0,0,0,0,0.00,0.00
junit.tests.framework.TestCaseTest.testFailure,1,45,12,4,3,0.05,30,185,1,0,0,0,0,0.00,0.00
junit.tests.framework.TestCaseTest.testTearDownSetupFails,1,44,12,4,3,0.06,34,180,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testBeforeAndAfterClass,2,203,64,14,2,0.00,37,862,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.SingleMethodTest.filteringAwayEverythingThrowsException,1,139,45,12,1,0.00,6,619,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysDifferAtElement1withMessage,0,62,23,8,1,0.05,29,287,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.notEqualsObjectWithNull,0,54,19,7,1,0.00,19,239,0,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$UseCustomMessageWithPlaceHolder],2,243,71,15,1,0.01,62,923,1,0,0,0,0,0.00,0.00
junit.tests.framework.TestCaseTest.testSuccess,1,43,12,4,3,0.06,31,171,1,0,0,0,0,0.00,0.00
org.junit.runners.model.TestClassTest.hasSameHashCodeAsTestClassThatWrapsSameJavaClass,1,80,29,9,1,0.01,29,350,1,0,0,0,0,0.00,0.00
junit.tests.framework.AssertTest.testAssertNotSameFailsNull,0,38,13,4,3,0.00,27,157,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.multiDimensionalArraysDifferentLengthMessage,0,66,24,8,1,0.01,28,297,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.AssumptionTest.assumeThatPasses,0,51,21,7,1,0.02,5,200,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.TimeoutTest.stalledThreadAppearsInStackTrace,1,210,63,11,1,0.01,28,867,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.AssumptionTest.failingAssumptionInBeforePreventsTestRun,0,190,63,13,1,0.00,4,784,0,0,0,0,0,0.00,0.00
org.junit.runner.FilterOptionIntegrationTest.shouldExcludeSomeTests,2,259,74,15,2,0.02,49,1072,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysDifferAtElement0withMessage,0,61,22,8,1,0.05,32,285,0,0,0,0,0,0.00,0.00
org.junit.tests.description.TestDescriptionMethodNameTest.methodNameTest[3],0,62,21,8,1,0.03,25,240,0,0,0,0,0,0.00,0.00
org.junit.runners.model.TestClassTest.dontMarkNonInnerClassAsInnerClass,1,80,29,9,1,0.01,27,350,1,0,0,0,0,0.00,0.00
org.junit.runner.notification.SynchronizedRunListenerTest.equalsDelegates,2,57,20,7,1,0.02,20,226,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.allMembersFailsOnFailingDataPointsArrayMethod,2,105,32,12,1,0.04,12,448,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.BlockJUnit4ClassRunnerTest.detectNonStaticEnclosedClass,0,113,36,10,1,0.03,9,472,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.usesParametersRunnerFactoryThatWasSpecifiedByAnnotationInSuperClass,1,179,53,11,1,0.01,10,787,0,0,0,0,0,0.00,0.00
junit.tests.framework.FloatAssertTest.testAssertNegInfinityEqualsInfinity,0,37,12,4,3,0.01,23,154,0,0,0,0,0,0.00,0.00
org.junit.rules.TempFolderRuleTest.recursiveDeleteFolderWithOneElement,1,64,23,8,1,0.06,34,284,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.SingleMethodTest.nonexistentMethodCreatesFailure,1,177,56,14,1,0.01,5,751,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.ParameterSignatureTest.wrapperTypesShouldBeAcceptedAsPrimitiveTypes,0,85,28,9,1,0.02,8,332,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.SuiteTest.forwardCompatibilityWorksWithTestCount,1,152,50,13,2,0.01,4,640,1,0,0,0,0,0.00,0.00
org.junit.runners.parameterized.TestWithParametersTest.doesNotConsiderParametersWhichChangedAfterTestInstantiation,1,67,27,10,1,0.02,29,271,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.AssumptionTest.failingAssumptionInBeforeClassIgnoresClass,0,182,60,13,1,0.00,5,759,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertNotEqualsIgnoresDeltaOnNaN,0,53,19,7,1,0.00,19,232,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.AllTestsTest.correctTestCount,3,84,28,10,2,0.02,26,375,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithAfterClass,2,70,26,9,1,0.03,9,314,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.categoryFilterRejectsIncompatibleCategory,1,140,39,12,1,0.02,6,608,0,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ExpectsMessageMatcher],2,236,70,15,1,0.01,51,901,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.preferRecentlyFailed,0,244,71,14,1,0.01,16,1010,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testAnnotatedMethodWithFutureProofExplicitRunner,1,208,60,13,2,0.00,27,841,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ClassRequestTest.noSuiteMethodIfMethodPrivate,1,54,21,8,1,0.03,25,214,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.naNsAreEqual,0,56,20,7,1,0.02,22,217,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayMethodMayContainNullValue,2,97,32,11,1,0.03,11,433,1,0,0,0,0,0.00,0.00
org.junit.tests.validation.BadlyFormedClassesTest.badBeforeMethodWithLegacyRunner,1,168,52,11,1,0.01,27,713,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.parallel.ParallelClassTest.testsRunInParallel,0,207,61,12,1,0.01,39,812,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFolderThrowsIllegalStateExceptionIfCreateWasNotInvoked,1,69,29,8,1,0.02,25,318,0,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.callsMethodReturningRuleOnlyOnce,1,197,65,13,1,0.01,31,794,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.meaningfulFailureWhenParametersNotPublic,0,169,51,11,1,0.01,8,717,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.throwTimeoutExceptionOnSecondCallAlthoughFirstCallThrowsException[lookingForStuckThread = true],2,72,28,9,1,0.04,45,382,1,0,0,0,0,0.00,0.00
